product_id,product_name,brand_name,category_name,current_stock,total_orders,total_units_sold,avg_order_size,list_price,total_revenue,stock_status
96,Electra Moto 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,22.0,20,31.0,1.55,349.99,9680.72,Sufficient Stock
196,Trek Verve+ - 2018,Trek,Electric Bikes,25.0,3,5.0,1.6666666666666667,2299.99,9544.96,Sufficient Stock
196,Trek Verve+ - 2018,Trek,Electric Bikes,26.0,3,5.0,1.6666666666666667,2299.99,9544.96,Sufficient Stock
196,Trek Verve+ - 2018,Trek,Electric Bikes,28.0,3,5.0,1.6666666666666667,2299.99,9544.96,Sufficient Stock
197,Trek Verve+ Lowstep - 2018,Trek,Electric Bikes,8.0,4,5.0,1.25,2299.99,9429.96,Sufficient Stock
197,Trek Verve+ Lowstep - 2018,Trek,Electric Bikes,10.0,4,5.0,1.25,2299.99,9429.96,Sufficient Stock
197,Trek Verve+ Lowstep - 2018,Trek,Electric Bikes,22.0,4,5.0,1.25,2299.99,9429.96,Sufficient Stock
107,Sun Bicycles Cruz 7 - 2017,Sun Bicycles,Comfort Bicycles,11.0,16,25.0,1.5625,416.99,9361.43,Sufficient Stock
107,Sun Bicycles Cruz 7 - 2017,Sun Bicycles,Comfort Bicycles,20.0,16,25.0,1.5625,416.99,9361.43,Sufficient Stock
107,Sun Bicycles Cruz 7 - 2017,Sun Bicycles,Comfort Bicycles,29.0,16,25.0,1.5625,416.99,9361.43,Sufficient Stock
163,Surly Pack Rat - 2018,Surly,Road Bikes,0.0,4,8.0,2.0,1349.0,9335.08,Out of Stock
163,Surly Pack Rat - 2018,Surly,Road Bikes,11.0,4,8.0,2.0,1349.0,9335.08,Sufficient Stock
163,Surly Pack Rat - 2018,Surly,Road Bikes,30.0,4,8.0,2.0,1349.0,9335.08,Sufficient Stock
208,Trek Crockett 5 Disc - 2018,Trek,Cyclocross Bicycles,12.0,4,6.0,1.5,1799.99,9107.95,Sufficient Stock
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra,Children Bicycles,19.0,24,34.0,1.4166666666666667,299.99,9095.7,Sufficient Stock
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra,Children Bicycles,24.0,24,34.0,1.4166666666666667,299.99,9095.7,Sufficient Stock
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra,Children Bicycles,28.0,24,34.0,1.4166666666666667,299.99,9095.7,Sufficient Stock
131,Heller Bloodhound Trail - 2018,Heller,Mountain Bikes,9.0,2,4.0,2.0,2599.0,8992.54,Sufficient Stock
131,Heller Bloodhound Trail - 2018,Heller,Mountain Bikes,20.0,2,4.0,2.0,2599.0,8992.54,Sufficient Stock
131,Heller Bloodhound Trail - 2018,Heller,Mountain Bikes,23.0,2,4.0,2.0,2599.0,8992.54,Sufficient Stock
175,Trek Domane SLR Frameset - 2018,Trek,Road Bikes,0.0,2,3.0,1.5,3199.99,8927.97,Out of Stock
175,Trek Domane SLR Frameset - 2018,Trek,Road Bikes,2.0,2,3.0,1.5,3199.99,8927.97,Medium Stock
175,Trek Domane SLR Frameset - 2018,Trek,Road Bikes,3.0,2,3.0,1.5,3199.99,8927.97,Medium Stock
235,Electra Koa 3i Ladies' - 2018,Electra,Cruisers Bicycles,1.0,6,11.0,1.8333333333333333,899.99,8819.9,Low Stock
235,Electra Koa 3i Ladies' - 2018,Electra,Cruisers Bicycles,4.0,6,11.0,1.8333333333333333,899.99,8819.9,Medium Stock
235,Electra Koa 3i Ladies' - 2018,Electra,Cruisers Bicycles,7.0,6,11.0,1.8333333333333333,899.99,8819.9,Sufficient Stock
165,Trek 1120 - 2018,Trek,Road Bikes,6.0,2,4.0,2.0,2499.99,8749.97,Sufficient Stock
165,Trek 1120 - 2018,Trek,Road Bikes,16.0,2,4.0,2.0,2499.99,8749.97,Sufficient Stock
165,Trek 1120 - 2018,Trek,Road Bikes,19.0,2,4.0,2.0,2499.99,8749.97,Sufficient Stock
260,Electra Townie Balloon 3i EQ Ladies' - 2018,Electra,Cruisers Bicycles,20.0,8,12.0,1.5,799.99,8719.89,Sufficient Stock
98,Electra Straight 8 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,5.0,12,20.0,1.6666666666666667,489.99,8638.52,Sufficient Stock
98,Electra Straight 8 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,14.0,12,20.0,1.6666666666666667,489.99,8638.52,Sufficient Stock
98,Electra Straight 8 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,28.0,12,20.0,1.6666666666666667,489.99,8638.52,Sufficient Stock
146,Trek Domane SLR 6 - 2018,Trek,Road Bikes,3.0,2,2.0,1.0,4999.99,8499.98,Sufficient Stock
146,Trek Domane SLR 6 - 2018,Trek,Road Bikes,6.0,2,2.0,1.0,4999.99,8499.98,Sufficient Stock
146,Trek Domane SLR 6 - 2018,Trek,Road Bikes,9.0,2,2.0,1.0,4999.99,8499.98,Sufficient Stock
85,Haro Downtown 16 - 2017,Haro,Children Bicycles,6.0,21,30.0,1.4285714285714286,329.99,8464.24,Sufficient Stock
85,Haro Downtown 16 - 2017,Haro,Children Bicycles,15.0,21,30.0,1.4285714285714286,329.99,8464.24,Sufficient Stock
85,Haro Downtown 16 - 2017,Haro,Children Bicycles,23.0,21,30.0,1.4285714285714286,329.99,8464.24,Sufficient Stock
66,Sun Bicycles Revolutions 24 - 2017,Sun Bicycles,Cruisers Bicycles,3.0,24,36.0,1.5,250.99,8011.6,Medium Stock
66,Sun Bicycles Revolutions 24 - 2017,Sun Bicycles,Cruisers Bicycles,12.0,24,36.0,1.5,250.99,8011.6,Sufficient Stock
66,Sun Bicycles Revolutions 24 - 2017,Sun Bicycles,Cruisers Bicycles,22.0,24,36.0,1.5,250.99,8011.6,Sufficient Stock
120,Trek Fuel EX 7 29 - 2018,Trek,Mountain Bikes,16.0,2,4.0,2.0,2499.99,7999.97,Sufficient Stock
120,Trek Fuel EX 7 29 - 2018,Trek,Mountain Bikes,23.0,2,4.0,2.0,2499.99,7999.97,Sufficient Stock
120,Trek Fuel EX 7 29 - 2018,Trek,Mountain Bikes,25.0,2,4.0,2.0,2499.99,7999.97,Sufficient Stock
129,Trek X-Caliber 7 - 2018,Trek,Mountain Bikes,21.0,6,10.0,1.6666666666666667,919.99,7967.11,Sufficient Stock
187,Trek Neko+ - 2018,Trek,Electric Bikes,2.0,2,3.0,1.5,2799.99,7727.97,Medium Stock
187,Trek Neko+ - 2018,Trek,Electric Bikes,10.0,2,3.0,1.5,2799.99,7727.97,Sufficient Stock
187,Trek Neko+ - 2018,Trek,Electric Bikes,16.0,2,3.0,1.5,2799.99,7727.97,Sufficient Stock
191,Electra Loft Go! 8i - 2018,Electra,Electric Bikes,15.0,3,3.0,1.0,2799.99,7643.97,Sufficient Stock
191,Electra Loft Go! 8i - 2018,Electra,Electric Bikes,21.0,3,3.0,1.0,2799.99,7643.97,Sufficient Stock
191,Electra Loft Go! 8i - 2018,Electra,Electric Bikes,23.0,3,3.0,1.0,2799.99,7643.97,Sufficient Stock
79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Sun Bicycles,Cruisers Bicycles,13.0,16,21.0,1.3125,402.99,7447.26,Sufficient Stock
93,Haro Shredder 20 Girls - 2017,Haro,Children Bicycles,18.0,25,39.0,1.56,209.99,7364.35,Sufficient Stock
76,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Cruisers Bicycles,15.0,18,27.0,1.5,299.99,7301.76,Sufficient Stock
76,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Cruisers Bicycles,20.0,18,27.0,1.5,299.99,7301.76,Sufficient Stock
76,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Cruisers Bicycles,23.0,18,27.0,1.5,299.99,7301.76,Sufficient Stock
123,Trek Farley Carbon Frameset - 2018,Trek,Mountain Bikes,8.0,6,8.0,1.3333333333333333,999.99,7239.93,Sufficient Stock
123,Trek Farley Carbon Frameset - 2018,Trek,Mountain Bikes,15.0,6,8.0,1.3333333333333333,999.99,7239.93,Sufficient Stock
123,Trek Farley Carbon Frameset - 2018,Trek,Mountain Bikes,18.0,6,8.0,1.3333333333333333,999.99,7239.93,Sufficient Stock
92,Haro Shredder 20 - 2017,Haro,Children Bicycles,0.0,26,39.0,1.5,209.99,7183.76,Out of Stock
92,Haro Shredder 20 - 2017,Haro,Children Bicycles,22.0,26,39.0,1.5,209.99,7183.76,Sufficient Stock
92,Haro Shredder 20 - 2017,Haro,Children Bicycles,28.0,26,39.0,1.5,209.99,7183.76,Sufficient Stock
34,Trek Session DH 27.5 Carbon Frameset - 2017,Trek,Mountain Bikes,2.0,11,16.0,1.4545454545454546,469.99,6781.96,Medium Stock
34,Trek Session DH 27.5 Carbon Frameset - 2017,Trek,Mountain Bikes,6.0,11,16.0,1.4545454545454546,469.99,6781.96,Sufficient Stock
34,Trek Session DH 27.5 Carbon Frameset - 2017,Trek,Mountain Bikes,24.0,11,16.0,1.4545454545454546,469.99,6781.96,Sufficient Stock
166,Trek Domane AL 2 Women's - 2018,Trek,Road Bikes,27.0,8,10.0,1.25,749.99,6764.91,Sufficient Stock
216,Electra Super Moto 8i - 2018,Electra,Cruisers Bicycles,5.0,4,8.0,2.0,899.99,6443.93,Medium Stock
216,Electra Super Moto 8i - 2018,Electra,Cruisers Bicycles,11.0,4,8.0,2.0,899.99,6443.93,Sufficient Stock
216,Electra Super Moto 8i - 2018,Electra,Cruisers Bicycles,19.0,4,8.0,2.0,899.99,6443.93,Sufficient Stock
210,Surly Straggler - 2018,Surly,Cyclocross Bicycles,10.0,3,5.0,1.6666666666666667,1549.0,6428.35,Sufficient Stock
210,Surly Straggler - 2018,Surly,Cyclocross Bicycles,22.0,3,5.0,1.6666666666666667,1549.0,6428.35,Sufficient Stock
210,Surly Straggler - 2018,Surly,Cyclocross Bicycles,25.0,3,5.0,1.6666666666666667,1549.0,6428.35,Sufficient Stock
152,Trek Domane SL 5 Disc Women's - 2018,Trek,Road Bikes,1.0,2,3.0,1.5,2499.99,6249.98,Low Stock
152,Trek Domane SL 5 Disc Women's - 2018,Trek,Road Bikes,12.0,2,3.0,1.5,2499.99,6249.98,Sufficient Stock
152,Trek Domane SL 5 Disc Women's - 2018,Trek,Road Bikes,21.0,2,3.0,1.5,2499.99,6249.98,Sufficient Stock
94,Haro Shredder Pro 20 - 2017,Haro,Children Bicycles,2.0,19,28.0,1.4736842105263157,249.99,6227.25,Medium Stock
94,Haro Shredder Pro 20 - 2017,Haro,Children Bicycles,6.0,19,28.0,1.4736842105263157,249.99,6227.25,Sufficient Stock
94,Haro Shredder Pro 20 - 2017,Haro,Children Bicycles,15.0,19,28.0,1.4736842105263157,249.99,6227.25,Sufficient Stock
180,Trek Domane AL 3 Women's - 2018,Trek,Road Bikes,3.0,5,8.0,1.6,919.99,6219.13,Medium Stock
180,Trek Domane AL 3 Women's - 2018,Trek,Road Bikes,5.0,5,8.0,1.6,919.99,6219.13,Sufficient Stock
180,Trek Domane AL 3 Women's - 2018,Trek,Road Bikes,6.0,5,8.0,1.6,919.99,6219.13,Sufficient Stock
157,Trek Domane SL Frameset Women's - 2018,Trek,Road Bikes,12.0,1,1.0,1.0,6499.99,6174.99,Sufficient Stock
157,Trek Domane SL Frameset Women's - 2018,Trek,Road Bikes,25.0,1,1.0,1.0,6499.99,6174.99,Sufficient Stock
157,Trek Domane SL Frameset Women's - 2018,Trek,Road Bikes,28.0,1,1.0,1.0,6499.99,6174.99,Sufficient Stock
206,Trek Boone 5 Disc - 2018,Trek,Cyclocross Bicycles,9.0,2,2.0,1.0,3299.99,6038.98,Sufficient Stock
206,Trek Boone 5 Disc - 2018,Trek,Cyclocross Bicycles,10.0,2,2.0,1.0,3299.99,6038.98,Sufficient Stock
206,Trek Boone 5 Disc - 2018,Trek,Cyclocross Bicycles,29.0,2,2.0,1.0,3299.99,6038.98,Sufficient Stock
310,Electra Townie Commute 27D Ladies - 2018,Electra,Comfort Bicycles,5.0,4,7.0,1.75,899.99,5912.93,Medium Stock
310,Electra Townie Commute 27D Ladies - 2018,Electra,Comfort Bicycles,8.0,4,7.0,1.75,899.99,5912.93,Sufficient Stock
310,Electra Townie Commute 27D Ladies - 2018,Electra,Comfort Bicycles,18.0,4,7.0,1.75,899.99,5912.93,Sufficient Stock
117,Trek Ticket S Frame - 2018,Trek,Mountain Bikes,15.0,4,4.0,1.0,1469.99,5527.16,Sufficient Stock
117,Trek Ticket S Frame - 2018,Trek,Mountain Bikes,18.0,4,4.0,1.0,1469.99,5527.16,Sufficient Stock
117,Trek Ticket S Frame - 2018,Trek,Mountain Bikes,23.0,4,4.0,1.0,1469.99,5527.16,Sufficient Stock
300,Electra Townie Balloon 3i EQ Ladies' - 2018,Electra,Comfort Bicycles,3.0,6,8.0,1.3333333333333333,799.99,5447.93,Medium Stock
300,Electra Townie Balloon 3i EQ Ladies' - 2018,Electra,Comfort Bicycles,7.0,6,8.0,1.3333333333333333,799.99,5447.93,Sufficient Stock
300,Electra Townie Balloon 3i EQ Ladies' - 2018,Electra,Comfort Bicycles,13.0,6,8.0,1.3333333333333333,799.99,5447.93,Sufficient Stock
304,Electra Townie Original 21D EQ - 2017/2018,Electra,Comfort Bicycles,6.0,5,9.0,1.8,679.99,5439.92,Sufficient Stock
304,Electra Townie Original 21D EQ - 2017/2018,Electra,Comfort Bicycles,15.0,5,9.0,1.8,679.99,5439.92,Sufficient Stock
304,Electra Townie Original 21D EQ - 2017/2018,Electra,Comfort Bicycles,23.0,5,9.0,1.8,679.99,5439.92,Sufficient Stock
67,Sun Bicycles Revolutions 24 - Girl's - 2017,Sun Bicycles,Cruisers Bicycles,6.0,16,25.0,1.5625,250.99,5436.44,Sufficient Stock
67,Sun Bicycles Revolutions 24 - Girl's - 2017,Sun Bicycles,Cruisers Bicycles,8.0,16,25.0,1.5625,250.99,5436.44,Sufficient Stock
67,Sun Bicycles Revolutions 24 - Girl's - 2017,Sun Bicycles,Cruisers Bicycles,19.0,16,25.0,1.5625,250.99,5436.44,Sufficient Stock
199,Electra Townie Commute Go! Ladies' - 2018,Electra,Electric Bikes,2.0,1,2.0,2.0,2999.99,5399.98,Medium Stock
199,Electra Townie Commute Go! Ladies' - 2018,Electra,Electric Bikes,5.0,1,2.0,2.0,2999.99,5399.98,Medium Stock
199,Electra Townie Commute Go! Ladies' - 2018,Electra,Electric Bikes,13.0,1,2.0,2.0,2999.99,5399.98,Sufficient Stock
242,Electra Townie Commute 8D Ladies' - 2018,Electra,Cruisers Bicycles,2.0,5,9.0,1.8,699.99,5389.92,Medium Stock
242,Electra Townie Commute 8D Ladies' - 2018,Electra,Cruisers Bicycles,5.0,5,9.0,1.8,699.99,5389.92,Medium Stock
242,Electra Townie Commute 8D Ladies' - 2018,Electra,Cruisers Bicycles,10.0,5,9.0,1.8,699.99,5389.92,Sufficient Stock
164,Surly Straggler 650b - 2018,Surly,Road Bikes,9.0,2,4.0,2.0,1549.0,5359.54,Sufficient Stock
164,Surly Straggler 650b - 2018,Surly,Road Bikes,15.0,2,4.0,2.0,1549.0,5359.54,Sufficient Stock
164,Surly Straggler 650b - 2018,Surly,Road Bikes,18.0,2,4.0,2.0,1549.0,5359.54,Sufficient Stock
168,Surly Straggler - 2018,Surly,Road Bikes,0.0,3,4.0,1.3333333333333333,1549.0,5344.05,Out of Stock
168,Surly Straggler - 2018,Surly,Road Bikes,23.0,3,4.0,1.3333333333333333,1549.0,5344.05,Sufficient Stock
168,Surly Straggler - 2018,Surly,Road Bikes,29.0,3,4.0,1.3333333333333333,1549.0,5344.05,Sufficient Stock
135,Trek X-Caliber Frameset - 2018,Trek,Mountain Bikes,30.0,3,4.0,1.3333333333333333,1499.99,5219.97,Sufficient Stock
88,Trek Precaliber 12 Girls - 2017,Trek,Children Bicycles,7.0,23,31.0,1.3478260869565217,189.99,5198.13,Sufficient Stock
88,Trek Precaliber 12 Girls - 2017,Trek,Children Bicycles,8.0,23,31.0,1.3478260869565217,189.99,5198.13,Sufficient Stock
88,Trek Precaliber 12 Girls - 2017,Trek,Children Bicycles,28.0,23,31.0,1.3478260869565217,189.99,5198.13,Sufficient Stock
179,Trek Domane AL 3 - 2018,Trek,Road Bikes,16.0,4,6.0,1.5,919.99,5170.34,Sufficient Stock
161,Surly ECR - 2018,Surly,Road Bikes,9.0,2,3.0,1.5,1899.0,5127.3,Sufficient Stock
161,Surly ECR - 2018,Surly,Road Bikes,11.0,2,3.0,1.5,1899.0,5127.3,Sufficient Stock
161,Surly ECR - 2018,Surly,Road Bikes,17.0,2,3.0,1.5,1899.0,5127.3,Sufficient Stock
89,Trek Precaliber 16 Boys - 2017,Trek,Children Bicycles,8.0,18,27.0,1.5,209.99,5113.26,Sufficient Stock
89,Trek Precaliber 16 Boys - 2017,Trek,Children Bicycles,9.0,18,27.0,1.5,209.99,5113.26,Sufficient Stock
89,Trek Precaliber 16 Boys - 2017,Trek,Children Bicycles,22.0,18,27.0,1.5,209.99,5113.26,Sufficient Stock
306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Electra,Comfort Bicycles,7.0,4,6.0,1.5,899.99,5039.94,Sufficient Stock
306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Electra,Comfort Bicycles,17.0,4,6.0,1.5,899.99,5039.94,Sufficient Stock
306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Electra,Comfort Bicycles,21.0,4,6.0,1.5,899.99,5039.94,Sufficient Stock
87,Trek Precaliber 12 Boys - 2017,Trek,Children Bicycles,14.0,19,30.0,1.5789473684210527,189.99,4972.04,Sufficient Stock
87,Trek Precaliber 12 Boys - 2017,Trek,Children Bicycles,16.0,19,30.0,1.5789473684210527,189.99,4972.04,Sufficient Stock
87,Trek Precaliber 12 Boys - 2017,Trek,Children Bicycles,27.0,19,30.0,1.5789473684210527,189.99,4972.04,Sufficient Stock
225,Electra Delivery 3i - 2016/2017/2018,Electra,Cruisers Bicycles,11.0,4,6.0,1.5,959.99,4953.55,Sufficient Stock
225,Electra Delivery 3i - 2016/2017/2018,Electra,Cruisers Bicycles,12.0,4,6.0,1.5,959.99,4953.55,Sufficient Stock
225,Electra Delivery 3i - 2016/2017/2018,Electra,Cruisers Bicycles,24.0,4,6.0,1.5,959.99,4953.55,Sufficient Stock
234,Electra Daydreamer 3i Ladies' - 2018,Electra,Cruisers Bicycles,12.0,4,6.0,1.5,899.99,4949.95,Sufficient Stock
234,Electra Daydreamer 3i Ladies' - 2018,Electra,Cruisers Bicycles,13.0,4,6.0,1.5,899.99,4949.95,Sufficient Stock
234,Electra Daydreamer 3i Ladies' - 2018,Electra,Cruisers Bicycles,24.0,4,6.0,1.5,899.99,4949.95,Sufficient Stock
237,Electra Relic 3i - 2018,Electra,Cruisers Bicycles,16.0,3,6.0,2.0,849.99,4844.94,Sufficient Stock
237,Electra Relic 3i - 2018,Electra,Cruisers Bicycles,26.0,3,6.0,2.0,849.99,4844.94,Sufficient Stock
237,Electra Relic 3i - 2018,Electra,Cruisers Bicycles,30.0,3,6.0,2.0,849.99,4844.94,Sufficient Stock
303,Electra Townie Go! 8i - 2017/2018,Electra,Comfort Bicycles,12.0,1,2.0,2.0,2599.99,4835.98,Sufficient Stock
303,Electra Townie Go! 8i - 2017/2018,Electra,Comfort Bicycles,13.0,1,2.0,2.0,2599.99,4835.98,Sufficient Stock
303,Electra Townie Go! 8i - 2017/2018,Electra,Comfort Bicycles,23.0,1,2.0,2.0,2599.99,4835.98,Sufficient Stock
90,Trek Precaliber 16 Girls - 2017,Trek,Children Bicycles,4.0,18,25.0,1.3888888888888888,209.99,4577.78,Medium Stock
90,Trek Precaliber 16 Girls - 2017,Trek,Children Bicycles,9.0,18,25.0,1.3888888888888888,209.99,4577.78,Sufficient Stock
90,Trek Precaliber 16 Girls - 2017,Trek,Children Bicycles,26.0,18,25.0,1.3888888888888888,209.99,4577.78,Sufficient Stock
136,Trek Procaliber 6 - 2018,Trek,Mountain Bikes,4.0,3,3.0,1.0,1799.99,4553.97,Sufficient Stock
136,Trek Procaliber 6 - 2018,Trek,Mountain Bikes,8.0,3,3.0,1.0,1799.99,4553.97,Sufficient Stock
136,Trek Procaliber 6 - 2018,Trek,Mountain Bikes,12.0,3,3.0,1.0,1799.99,4553.97,Sufficient Stock
208,Trek Crockett 5 Disc - 2018,Trek,Cyclocross Bicycles,13.0,2,3.0,1.5,1799.99,4553.97,Sufficient Stock
189,Trek Lift+ Lowstep - 2018,Trek,Electric Bikes,6.0,1,2.0,2.0,2799.99,4479.98,Sufficient Stock
189,Trek Lift+ Lowstep - 2018,Trek,Electric Bikes,13.0,1,2.0,2.0,2799.99,4479.98,Sufficient Stock
189,Trek Lift+ Lowstep - 2018,Trek,Electric Bikes,20.0,1,2.0,2.0,2799.99,4479.98,Sufficient Stock
260,Electra Townie Balloon 3i EQ Ladies' - 2018,Electra,Cruisers Bicycles,5.0,4,6.0,1.5,799.99,4359.95,Sufficient Stock
127,Surly Pack Rat Frameset - 2018,Surly,Mountain Bikes,12.0,6,10.0,1.6666666666666667,469.99,4286.31,Sufficient Stock
201,Trek Powerfly 5 FS - 2018,Trek,Electric Bikes,16.0,1,1.0,1.0,4499.99,4274.99,Sufficient Stock
201,Trek Powerfly 5 FS - 2018,Trek,Electric Bikes,24.0,1,1.0,1.0,4499.99,4274.99,Sufficient Stock
201,Trek Powerfly 5 FS - 2018,Trek,Electric Bikes,30.0,1,1.0,1.0,4499.99,4274.99,Sufficient Stock
226,Electra Townie Original 21D EQ - 2017/2018,Electra,Cruisers Bicycles,5.0,4,7.0,1.75,679.99,4256.74,Medium Stock
226,Electra Townie Original 21D EQ - 2017/2018,Electra,Cruisers Bicycles,14.0,4,7.0,1.75,679.99,4256.74,Sufficient Stock
226,Electra Townie Original 21D EQ - 2017/2018,Electra,Cruisers Bicycles,18.0,4,7.0,1.75,679.99,4256.74,Sufficient Stock
134,Trek Remedy 27.5 C Frameset - 2018,Trek,Mountain Bikes,13.0,2,3.0,1.5,1499.99,4199.97,Sufficient Stock
134,Trek Remedy 27.5 C Frameset - 2018,Trek,Mountain Bikes,17.0,2,3.0,1.5,1499.99,4199.97,Sufficient Stock
134,Trek Remedy 27.5 C Frameset - 2018,Trek,Mountain Bikes,26.0,2,3.0,1.5,1499.99,4199.97,Sufficient Stock
307,Electra Townie Balloon 8D EQ - 2016/2017/2018,Electra,Comfort Bicycles,17.0,4,6.0,1.5,749.99,4184.94,Sufficient Stock
215,Electra Queen of Hearts 3i - 2018,Electra,Cruisers Bicycles,1.0,4,6.0,1.5,749.99,4162.44,Low Stock
215,Electra Queen of Hearts 3i - 2018,Electra,Cruisers Bicycles,11.0,4,6.0,1.5,749.99,4162.44,Sufficient Stock
215,Electra Queen of Hearts 3i - 2018,Electra,Cruisers Bicycles,12.0,4,6.0,1.5,749.99,4162.44,Sufficient Stock
130,Trek Stache Carbon Frameset - 2018,Trek,Mountain Bikes,17.0,4,5.0,1.25,919.99,4149.15,Sufficient Stock
130,Trek Stache Carbon Frameset - 2018,Trek,Mountain Bikes,20.0,4,5.0,1.25,919.99,4149.15,Sufficient Stock
130,Trek Stache Carbon Frameset - 2018,Trek,Mountain Bikes,22.0,4,5.0,1.25,919.99,4149.15,Sufficient Stock
133,Trek Procaliber Frameset - 2018,Trek,Mountain Bikes,9.0,2,3.0,1.5,1499.99,4139.97,Sufficient Stock
133,Trek Procaliber Frameset - 2018,Trek,Mountain Bikes,16.0,2,3.0,1.5,1499.99,4139.97,Sufficient Stock
133,Trek Procaliber Frameset - 2018,Trek,Mountain Bikes,28.0,2,3.0,1.5,1499.99,4139.97,Sufficient Stock
302,Electra Townie Original 1 - 2018,Electra,Comfort Bicycles,6.0,8,10.0,1.25,449.99,4139.91,Sufficient Stock
214,Electra Tiger Shark 3i - 2018,Electra,Cruisers Bicycles,4.0,4,5.0,1.25,899.99,4103.95,Sufficient Stock
214,Electra Tiger Shark 3i - 2018,Electra,Cruisers Bicycles,7.0,4,5.0,1.25,899.99,4103.95,Sufficient Stock
214,Electra Tiger Shark 3i - 2018,Electra,Cruisers Bicycles,30.0,4,5.0,1.25,899.99,4103.95,Sufficient Stock
158,Trek CrossRip 1 - 2018,Trek,Road Bikes,0.0,3,5.0,1.6666666666666667,959.99,4089.56,Out of Stock
158,Trek CrossRip 1 - 2018,Trek,Road Bikes,11.0,3,5.0,1.6666666666666667,959.99,4089.56,Sufficient Stock
158,Trek CrossRip 1 - 2018,Trek,Road Bikes,17.0,3,5.0,1.6666666666666667,959.99,4089.56,Sufficient Stock
132,Trek Procal AL Frameset - 2018,Trek,Mountain Bikes,1.0,2,3.0,1.5,1499.99,4049.97,Low Stock
132,Trek Procal AL Frameset - 2018,Trek,Mountain Bikes,6.0,2,3.0,1.5,1499.99,4049.97,Sufficient Stock
132,Trek Procal AL Frameset - 2018,Trek,Mountain Bikes,16.0,2,3.0,1.5,1499.99,4049.97,Sufficient Stock
301,Electra Townie Balloon 7i EQ - 2018,Electra,Comfort Bicycles,10.0,4,5.0,1.25,899.99,4013.96,Sufficient Stock
301,Electra Townie Balloon 7i EQ - 2018,Electra,Comfort Bicycles,26.0,4,5.0,1.25,899.99,4013.96,Sufficient Stock
301,Electra Townie Balloon 7i EQ - 2018,Electra,Comfort Bicycles,29.0,4,5.0,1.25,899.99,4013.96,Sufficient Stock
257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,Electra,Cruisers Bicycles,5.0,3,5.0,1.6666666666666667,899.99,4004.96,Sufficient Stock
257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,Electra,Cruisers Bicycles,17.0,3,5.0,1.6666666666666667,899.99,4004.96,Sufficient Stock
257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,Electra,Cruisers Bicycles,25.0,3,5.0,1.6666666666666667,899.99,4004.96,Sufficient Stock
129,Trek X-Caliber 7 - 2018,Trek,Mountain Bikes,10.0,3,5.0,1.6666666666666667,919.99,3983.56,Sufficient Stock
297,"Electra Under-The-Sea 1 16"" - 2018",Electra,Children Bicycles,22.0,10,16.0,1.6,279.99,3975.86,Sufficient Stock
144,Trek Domane ALR 4 Disc - 2018,Trek,Road Bikes,4.0,2,3.0,1.5,1549.99,3921.47,Medium Stock
144,Trek Domane ALR 4 Disc - 2018,Trek,Road Bikes,7.0,2,3.0,1.5,1549.99,3921.47,Sufficient Stock
144,Trek Domane ALR 4 Disc - 2018,Trek,Road Bikes,9.0,2,3.0,1.5,1549.99,3921.47,Sufficient Stock
243,Electra Townie Original 21D EQ Ladies' - 2018,Electra,Cruisers Bicycles,7.0,4,6.0,1.5,679.99,3875.94,Sufficient Stock
243,Electra Townie Original 21D EQ Ladies' - 2018,Electra,Cruisers Bicycles,11.0,4,6.0,1.5,679.99,3875.94,Sufficient Stock
243,Electra Townie Original 21D EQ Ladies' - 2018,Electra,Cruisers Bicycles,18.0,4,6.0,1.5,679.99,3875.94,Sufficient Stock
230,Electra Cruiser Lux 1 Ladies' - 2018,Electra,Cruisers Bicycles,7.0,6,10.0,1.6666666666666667,429.99,3874.21,Sufficient Stock
230,Electra Cruiser Lux 1 Ladies' - 2018,Electra,Cruisers Bicycles,25.0,6,10.0,1.6666666666666667,429.99,3874.21,Sufficient Stock
230,Electra Cruiser Lux 1 Ladies' - 2018,Electra,Cruisers Bicycles,29.0,6,10.0,1.6666666666666667,429.99,3874.21,Sufficient Stock
308,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Electra,Comfort Bicycles,9.0,3,6.0,2.0,749.99,3749.95,Sufficient Stock
308,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Electra,Comfort Bicycles,15.0,3,6.0,2.0,749.99,3749.95,Sufficient Stock
