store_id,product_id,product_name,avg_monthly_sales,peak_monthly_sales,avg_max_order_size,current_stock,suggested_base_stock,suggested_max_stock
3,35,Sun Bicycles Spider 3i - 2017,1.5,2,1.5,3,2.0,2.0
3,42,Trek Fuel EX 5 27.5 Plus - 2017,1.5,2,1.5,9,2.0,2.0
3,44,Haro SR 1.1 - 2017,1.5,2,1.5,26,2.0,2.0
3,46,Haro SR 1.3 - 2017,1.5,2,1.5,16,2.0,2.0
3,50,Trek Silque SLR 7 Women's - 2017,1.5,2,1.5,25,2.0,2.0
3,52,Surly Steamroller - 2017,1.5,2,1.5,8,2.0,2.0
3,64,Electra Townie Original 7D - 2017,1.5,2,1.5,22,2.0,2.0
3,72,Sun Bicycles Biscayne Tandem 7 - 2017,1.5,2,1.5,6,2.0,2.0
3,88,Trek Precaliber 12 Girls - 2017,1.5,2,1.5,28,2.0,2.0
3,96,Electra Moto 3i (20-inch) - Boy's - 2017,1.5,2,1.5,1,2.0,2.0
3,102,Electra Townie Original 7D - 2017,1.5,2,1.5,22,2.0,2.0
3,106,Sun Bicycles Cruz 3 - 2017,1.5,2,1.5,1,2.0,2.0
3,109,Sun Bicycles Cruz 7 - Women's - 2017,1.5,2,1.5,24,2.0,2.0
3,180,Trek Domane AL 3 Women's - 2018,1.5,2,1.5,6,2.0,2.0
3,301,Electra Townie Balloon 7i EQ - 2018,1.5,2,1.5,29,2.0,2.0
3,26,Electra Townie Original 7D EQ - 2016,1.4444444444444444,2,1.4444444444444444,27,2.0,2.0
3,41,Haro Shift R3 - 2017,1.3333333333333333,2,1.3333333333333333,25,2.0,2.0
3,45,Haro SR 1.2 - 2017,1.3333333333333333,2,1.3333333333333333,1,2.0,2.0
3,48,Trek Emonda S 4 - 2017,1.3333333333333333,2,1.3333333333333333,2,2.0,2.0
3,59,Trek Domane S 5 Disc - 2017,1.3333333333333333,2,1.3333333333333333,0,2.0,2.0
3,66,Sun Bicycles Revolutions 24 - 2017,1.3333333333333333,2,1.3333333333333333,3,2.0,2.0
3,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1.3333333333333333,2,1.3333333333333333,8,2.0,2.0
3,110,Sun Bicycles Drifter 7 - 2017,1.3333333333333333,2,1.3333333333333333,11,2.0,2.0
3,2,Ritchey Timberwolf Frameset - 2016,1.25,2,1.25,24,2.0,2.0
3,20,Electra Townie Original 7D EQ - Women's - 2016,1.25,2,1.25,19,2.0,2.0
3,74,Electra Cruiser Lux 1 - 2017,1.2,2,1.2,17,2.0,2.0
3,29,Trek X-Caliber 8 - 2017,1.0,1,1.0,11,2.0,1.0
3,30,Surly Ice Cream Truck Frameset - 2017,1.0,1,1.0,23,2.0,1.0
3,31,Surly Wednesday - 2017,1.0,1,1.0,10,2.0,1.0
3,32,Trek Farley Alloy Frameset - 2017,1.0,1,1.0,14,2.0,1.0
3,43,Trek Fuel EX 9.8 27.5 Plus - 2017,1.0,1,1.0,26,2.0,1.0
3,53,Surly Ogre Frameset - 2017,1.0,1,1.0,6,2.0,1.0
3,60,Sun Bicycles ElectroLite - 2017,1.0,1,1.0,7,2.0,1.0
3,61,Trek Powerfly 8 FS Plus - 2017,1.0,1,1.0,28,2.0,1.0
3,63,Trek Boone Race Shop Limited - 2017,1.0,1,1.0,8,2.0,1.0
3,73,Sun Bicycles Brickell Tandem 7 - 2017,1.0,1,1.0,3,2.0,1.0
3,79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,1.0,1,1.0,29,2.0,1.0
3,81,Electra Amsterdam Fashion 7i Ladies' - 2017,1.0,1,1.0,18,2.0,1.0
3,87,Trek Precaliber 12 Boys - 2017,1.0,1,1.0,16,2.0,1.0
3,90,Trek Precaliber 16 Girls - 2017,1.0,1,1.0,9,2.0,1.0
3,94,Haro Shredder Pro 20 - 2017,1.0,1,1.0,15,2.0,1.0
3,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,1.0,1,1.0,5,2.0,1.0
3,105,Sun Bicycles Streamway 7 - 2017,1.0,1,1.0,1,2.0,1.0
3,111,Sun Bicycles Drifter 7 - Women's - 2017,1.0,1,1.0,29,2.0,1.0
3,115,Trek Fuel EX 8 29 - 2018,1.0,1,1.0,25,2.0,1.0
3,124,Surly Krampus - 2018,1.0,1,1.0,11,2.0,1.0
3,135,Trek X-Caliber Frameset - 2018,1.0,1,1.0,15,2.0,1.0
3,139,Trek Remedy 7 27.5 - 2018,1.0,1,1.0,21,2.0,1.0
3,145,Trek Domane ALR 5 Disc - 2018,1.0,1,1.0,11,2.0,1.0
3,150,Trek Emonda SL 7 - 2018,1.0,1,1.0,21,2.0,1.0
3,170,Trek CrossRip 2 - 2018,1.0,1,1.0,13,2.0,1.0
3,176,Trek Madone 9 Frameset - 2018,1.0,1,1.0,6,2.0,1.0
3,182,Trek Domane SL 5 Disc - 2018,1.0,1,1.0,28,2.0,1.0
3,186,Trek CrossRip+ - 2018,1.0,1,1.0,30,2.0,1.0
3,194,Trek XM700+ - 2018,1.0,1,1.0,20,2.0,1.0
3,198,Electra Townie Commute Go! - 2018,1.0,1,1.0,27,2.0,1.0
3,209,Trek Crockett 7 Disc - 2018,1.0,1,1.0,1,2.0,1.0
3,214,Electra Tiger Shark 3i - 2018,1.0,1,1.0,30,2.0,1.0
3,217,Electra Straight 8 3i - 2018,1.0,1,1.0,4,2.0,1.0
3,222,Electra Cruiser 1 Tall - 2016/2018,1.0,1,1.0,12,2.0,1.0
3,230,Electra Cruiser Lux 1 Ladies' - 2018,1.0,1,1.0,29,2.0,1.0
3,243,Electra Townie Original 21D EQ Ladies' - 2018,1.0,1,1.0,7,2.0,1.0
3,245,Electra Townie Original 3i EQ - 2017/2018,1.0,1,1.0,10,2.0,1.0
3,249,Electra White Water 3i - 2018,1.0,1,1.0,6,2.0,1.0
3,257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,1.0,1,1.0,25,2.0,1.0
3,265,Strider Strider 20 Sport - 2018,1.0,1,1.0,22,2.0,1.0
3,271,Trek Precaliber 16 Girl's - 2018,1.0,1,1.0,23,2.0,1.0
3,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,1.0,1,1.0,18,2.0,1.0
