product_id,product_name,store_id,stock_quantity,total_sales,lead_time
309,Electra Townie Commute 27D - 2018,1,7,1,7.0
311,Electra Townie Commute 8D - 2018,3,23,3,7.666666666666667
116,Trek Marlin 7 - 2017/2018,1,24,3,8.0
118,Trek X-Caliber 8 - 2018,2,25,3,8.333333333333334
134,Trek Remedy 27.5 C Frameset - 2018,1,26,3,8.666666666666666
167,Surly ECR Frameset - 2018,3,8,1,8.0
174,Trek Domane SLR Disc Frameset - 2018,2,8,1,8.0
232,Electra Cruiser Lux 7D Ladies' - 2018,3,16,2,8.0
233,Electra Cruiser Lux Fat Tire 7D - 2018,2,25,3,8.333333333333334
241,Electra Townie Commute 8D - 2018,2,24,3,8.0
247,Electra Townie Original 7D EQ - 2018,2,16,2,8.0
256,Electra Townie Commute 27D - 2018,2,8,1,8.0
261,Electra Townie Balloon 7i EQ - 2018,3,24,3,8.0
262,Trek MT 201 - 2018,2,8,1,8.0
278,Trek Precaliber 24 21-speed Girl's - 2018,1,17,2,8.5
290,"Electra Superbolt 3i 20"" - 2018",1,8,1,8.0
296,"Electra Treasure 3i 20"" - 2018",2,8,1,8.0
133,Trek Procaliber Frameset - 2018,2,28,3,9.333333333333334
143,Trek Domane ALR 3 - 2018,3,9,1,9.0
148,Trek Domane SL 8 Disc - 2018,2,27,3,9.0
177,Trek Domane SLR 6 Disc - 2018,1,19,2,9.5
228,Electra Cruiser 7D Tall - 2016/2018,3,29,3,9.666666666666666
288,Electra Straight 8 1 (20-inch) - Boy's - 2018,1,9,1,9.0
296,"Electra Treasure 3i 20"" - 2018",1,9,1,9.0
309,Electra Townie Commute 27D - 2018,2,9,1,9.0
311,Electra Townie Commute 8D - 2018,2,27,3,9.0
312,Electra Townie Commute 8D Ladies' - 2018,3,18,2,9.0
116,Trek Marlin 7 - 2017/2018,3,30,3,10.0
189,Trek Lift+ Lowstep - 2018,3,20,2,10.0
192,Electra Townie Go! 8i - 2017/2018,3,10,1,10.0
258,Electra Amsterdam Royal 8i - 2017/2018,2,10,1,10.0
258,Electra Amsterdam Royal 8i - 2017/2018,3,10,1,10.0
176,Trek Madone 9 Frameset - 2018,1,11,1,11.0
183,Trek Domane SL 5 Women's - 2018,1,11,1,11.0
200,Trek Powerfly 5 - 2018,2,11,1,11.0
280,Trek Superfly 24 - 2017/2018,2,11,1,11.0
303,Electra Townie Go! 8i - 2017/2018,2,23,2,11.5
305,Electra Townie Balloon 3i EQ - 2017/2018,3,11,1,11.0
312,Electra Townie Commute 8D Ladies' - 2018,1,23,2,11.5
143,Trek Domane ALR 3 - 2018,2,12,1,12.0
157,Trek Domane SL Frameset Women's - 2018,3,12,1,12.0
221,Electra Cruiser 7D Ladies' - 2016/2018,3,25,2,12.5
222,Electra Cruiser 1 Tall - 2016/2018,1,12,1,12.0
222,Electra Cruiser 1 Tall - 2016/2018,3,12,1,12.0
296,"Electra Treasure 3i 20"" - 2018",3,12,1,12.0
170,Trek CrossRip 2 - 2018,3,13,1,13.0
277,Trek Precaliber 24 21-speed Boy's - 2018,3,26,2,13.0
288,Electra Straight 8 1 (20-inch) - Boy's - 2018,2,13,1,13.0
294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,3,13,1,13.0
170,Trek CrossRip 2 - 2018,1,14,1,14.0
206,Trek Boone 5 Disc - 2018,3,29,2,14.5
270,Trek Precaliber 16 Boy's - 2018,2,15,1,15.0
279,Trek Precaliber 24 7-speed Girl's - 2018,3,15,1,15.0
287,Electra Straight 8 1 (16-inch) - Boy's - 2018,2,15,1,15.0
201,Trek Powerfly 5 FS - 2018,1,16,1,16.0
250,Electra Townie Go! 8i - 2017/2018,3,16,1,16.0
270,Trek Precaliber 16 Boy's - 2018,1,16,1,16.0
212,Electra Townie Original 21D - 2018,1,17,1,17.0
239,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,2,17,1,17.0
279,Trek Precaliber 24 7-speed Girl's - 2018,1,17,1,17.0
266,Trek Superfly 20 - 2018,2,18,1,18.0
266,Trek Superfly 20 - 2018,3,18,1,18.0
279,Trek Precaliber 24 7-speed Girl's - 2018,2,18,1,18.0
299,Electra Townie Original 21D - 2018,1,18,1,18.0
143,Trek Domane ALR 3 - 2018,1,19,1,19.0
273,Trek Precaliber 20 6-speed Girl's - 2018,3,19,1,19.0
192,Electra Townie Go! 8i - 2017/2018,1,20,1,20.0
256,Electra Townie Commute 27D - 2018,1,20,1,20.0
273,Trek Precaliber 20 6-speed Girl's - 2018,1,20,1,20.0
285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,1,20,1,20.0
218,Electra Cruiser 7D - 2016/2017/2018,3,21,1,21.0
305,Electra Townie Balloon 3i EQ - 2017/2018,2,21,1,21.0
212,Electra Townie Original 21D - 2018,2,22,1,22.0
285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,2,22,1,22.0
212,Electra Townie Original 21D - 2018,3,23,1,23.0
250,Electra Townie Go! 8i - 2017/2018,2,23,1,23.0
280,Trek Superfly 24 - 2017/2018,1,23,1,23.0
305,Electra Townie Balloon 3i EQ - 2017/2018,1,23,1,23.0
201,Trek Powerfly 5 FS - 2018,2,24,1,24.0
157,Trek Domane SL Frameset Women's - 2018,1,25,1,25.0
258,Electra Amsterdam Royal 8i - 2017/2018,1,25,1,25.0
174,Trek Domane SLR Disc Frameset - 2018,1,26,1,26.0
176,Trek Madone 9 Frameset - 2018,2,26,1,26.0
183,Trek Domane SL 5 Women's - 2018,2,26,1,26.0
183,Trek Domane SL 5 Women's - 2018,3,26,1,26.0
218,Electra Cruiser 7D - 2016/2017/2018,2,26,1,26.0
287,Electra Straight 8 1 (16-inch) - Boy's - 2018,3,26,1,26.0
200,Trek Powerfly 5 - 2018,1,27,1,27.0
218,Electra Cruiser 7D - 2016/2017/2018,1,27,1,27.0
157,Trek Domane SL Frameset Women's - 2018,2,28,1,28.0
167,Surly ECR Frameset - 2018,1,28,1,28.0
239,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,1,28,1,28.0
273,Trek Precaliber 20 6-speed Girl's - 2018,2,28,1,28.0
200,Trek Powerfly 5 - 2018,3,29,1,29.0
239,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,3,29,1,29.0
262,Trek MT 201 - 2018,3,29,1,29.0
290,"Electra Superbolt 3i 20"" - 2018",2,29,1,29.0
299,Electra Townie Original 21D - 2018,3,29,1,29.0
201,Trek Powerfly 5 FS - 2018,3,30,1,30.0
222,Electra Cruiser 1 Tall - 2016/2018,2,30,1,30.0
309,Electra Townie Commute 27D - 2018,3,30,1,30.0
