product_id,product_name,quantity_sold,list_price,discount,total_revenue_before_discount,total_revenue_after_discount,revenue_difference
28,Surly Karate Monkey 27.5+ Frameset - 2017,1,2499.99,0.05,2499.99,2374.9905,124.9994999999999
5,Heller Shagamaw Frame - 2016,2,1320.99,0.05,2641.98,2509.881,132.09900000000016
95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.2,599.98,479.98400000000004,119.99599999999998
72,Sun Bicycles Biscayne Tandem 7 - 2017,2,619.99,0.05,1239.98,1177.981,61.999000000000024
44,Haro SR 1.1 - 2017,2,539.99,0.2,1079.98,863.984,215.99599999999998
74,Electra Cruiser Lux 1 - 2017,2,439.99,0.1,879.98,791.9820000000001,87.99799999999993
35,Sun Bicycles Spider 3i - 2017,1,832.99,0.2,832.99,666.392,166.59799999999996
76,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.2,299.99,239.99200000000002,59.99799999999999
4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.05,5799.98,5509.981,289.9989999999998
93,Haro Shredder 20 Girls - 2017,2,209.99,0.2,419.98,335.98400000000004,83.99599999999998
97,Electra Savannah 3i (20-inch) - Girl's - 2017,2,349.99,0.1,699.98,629.9820000000001,69.99799999999993
53,Surly Ogre Frameset - 2017,1,749.99,0.07,749.99,697.4907,52.49930000000006
108,Sun Bicycles Cruz 3 - Women's - 2017,2,449.99,0.07,899.98,836.9814,62.99860000000001
92,Haro Shredder 20 - 2017,2,209.99,0.2,419.98,335.98400000000004,83.99599999999998
61,Trek Powerfly 8 FS Plus - 2017,2,4999.99,0.1,9999.98,8999.982,999.9979999999996
50,Trek Silque SLR 7 Women's - 2017,1,5999.99,0.2,5999.99,4799.992,1199.9979999999996
111,Sun Bicycles Drifter 7 - Women's - 2017,2,470.99,0.1,941.98,847.782,94.19799999999998
93,Haro Shredder 20 Girls - 2017,2,209.99,0.07,419.98,390.5814,29.398600000000044
79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,1,402.99,0.1,402.99,362.69100000000003,40.29899999999998
4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.05,5799.98,5509.981,289.9989999999998
56,Trek Domane SLR 6 Disc - 2017,2,5499.99,0.05,10999.98,10449.981,549.9989999999998
93,Haro Shredder 20 Girls - 2017,1,209.99,0.2,209.99,167.99200000000002,41.99799999999999
92,Haro Shredder 20 - 2017,2,209.99,0.07,419.98,390.5814,29.398600000000044
40,Trek Fuel EX 9.8 29 - 2017,2,4999.99,0.07,9999.98,9299.981399999999,699.9986000000008
64,Electra Townie Original 7D - 2017,2,489.99,0.1,979.98,881.9820000000001,97.99799999999993
100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,489.99,0.2,489.99,391.992,97.99799999999999
111,Sun Bicycles Drifter 7 - Women's - 2017,1,470.99,0.07,470.99,438.0207,32.96930000000003
6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.1,469.99,422.99100000000004,46.99899999999997
45,Haro SR 1.2 - 2017,2,869.99,0.07,1739.98,1618.1814,121.79860000000008
102,Electra Townie Original 7D - 2017,1,489.99,0.1,489.99,440.99100000000004,48.99899999999997
73,Sun Bicycles Brickell Tandem 7 - 2017,2,749.99,0.05,1499.98,1424.981,74.99900000000002
33,Surly Wednesday Frameset - 2017,1,469.99,0.2,469.99,375.992,93.99799999999999
22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.07,539.98,502.1814,37.79860000000002
3,Surly Wednesday Frameset - 2016,1,999.99,0.05,999.99,949.9905,49.99950000000001
104,Sun Bicycles Streamway - 2017,2,481.99,0.1,963.98,867.582,96.39800000000002
24,Electra Townie Original 21D - 2016,2,549.99,0.07,1099.98,1022.9813999999999,76.99860000000012
16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.99,569.9905,29.999500000000012
108,Sun Bicycles Cruz 3 - Women's - 2017,1,449.99,0.07,449.99,418.4907,31.499300000000005
23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.05,299.99,284.9905,14.999500000000012
75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,599.99,0.2,599.99,479.992,119.99799999999999
102,Electra Townie Original 7D - 2017,1,489.99,0.05,489.99,465.4905,24.499500000000012
55,Trek Domane S 6 - 2017,1,2699.99,0.2,2699.99,2159.9919999999997,539.998
90,Trek Precaliber 16 Girls - 2017,1,209.99,0.1,209.99,188.991,20.998999999999995
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.05,349.99,332.4905,17.499500000000012
77,Electra Glam Punk 3i Ladies' - 2017,2,799.99,0.07,1599.98,1487.9814,111.99860000000012
62,Trek Boone 7 - 2017,2,3499.99,0.1,6999.98,6299.982,699.9979999999996
64,Electra Townie Original 7D - 2017,1,489.99,0.2,489.99,391.992,97.99799999999999
78,Sun Bicycles Biscayne Tandem CB - 2017,1,647.99,0.07,647.99,602.6306999999999,45.359300000000076
82,Electra Amsterdam Original 3i Ladies' - 2017,2,659.99,0.05,1319.98,1253.981,65.99900000000002
70,Electra Amsterdam Original 3i - 2015/2017,1,659.99,0.05,659.99,626.9905,32.99950000000001
56,Trek Domane SLR 6 Disc - 2017,1,5499.99,0.1,5499.99,4949.991,549.9989999999998
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.1,349.99,314.99100000000004,34.99899999999997
58,Trek Madone 9.2 - 2017,1,4999.99,0.07,4999.99,4649.990699999999,349.9993000000004
101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.1,679.98,611.9820000000001,67.99799999999993
59,Trek Domane S 5 Disc - 2017,2,2599.99,0.05,5199.98,4939.981,259.9989999999998
79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,1,402.99,0.1,402.99,362.69100000000003,40.29899999999998
96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.07,699.98,650.9814,48.99860000000001
13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.1,269.99,242.991,26.998999999999995
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.05,349.99,332.4905,17.499500000000012
49,Trek Domane SL 6 - 2017,1,3499.99,0.2,3499.99,2799.992,699.9979999999996
67,Sun Bicycles Revolutions 24 - Girl's - 2017,2,250.99,0.2,501.98,401.58400000000006,100.39599999999996
29,Trek X-Caliber 8 - 2017,1,999.99,0.2,999.99,799.9920000000001,199.99799999999993
47,Trek Remedy 9.8 - 2017,1,5299.99,0.07,5299.99,4928.990699999999,370.9993000000004
4,Trek Fuel EX 8 29 - 2016,2,2899.99,0.07,5799.98,5393.9814,405.9985999999999
84,Sun Bicycles Lil Kitt'n - 2017,1,109.99,0.05,109.99,104.4905,5.499499999999998
55,Trek Domane S 6 - 2017,1,2699.99,0.2,2699.99,2159.9919999999997,539.998
102,Electra Townie Original 7D - 2017,2,489.99,0.1,979.98,881.9820000000001,97.99799999999993
26,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.99,479.992,119.99799999999999
3,Surly Wednesday Frameset - 2016,1,999.99,0.05,999.99,949.9905,49.99950000000001
84,Sun Bicycles Lil Kitt'n - 2017,2,109.99,0.2,219.98,175.984,43.99599999999998
65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.1,693.98,624.582,69.39800000000002
71,Sun Bicycles Atlas X-Type - 2017,2,416.99,0.1,833.98,750.582,83.39800000000002
10,Surly Straggler - 2016,2,1549.0,0.07,3098.0,2881.14,216.86000000000013
56,Trek Domane SLR 6 Disc - 2017,2,5499.99,0.05,10999.98,10449.981,549.9989999999998
17,Pure Cycles Vine 8-Speed - 2016,1,429.0,0.1,429.0,386.1,42.89999999999998
62,Trek Boone 7 - 2017,2,3499.99,0.2,6999.98,5599.984,1399.9959999999992
52,Surly Steamroller - 2017,1,875.99,0.05,875.99,832.1904999999999,43.79950000000008
19,Pure Cycles William 3-Speed - 2016,2,449.0,0.07,898.0,835.14,62.860000000000014
77,Electra Glam Punk 3i Ladies' - 2017,2,799.99,0.07,1599.98,1487.9814,111.99860000000012
34,Trek Session DH 27.5 Carbon Frameset - 2017,1,469.99,0.2,469.99,375.992,93.99799999999999
82,Electra Amsterdam Original 3i Ladies' - 2017,2,659.99,0.07,1319.98,1227.5814,92.39859999999999
38,Haro Flightline Two 26 Plus - 2017,2,549.99,0.2,1099.98,879.984,219.99599999999998
25,Electra Townie Original 7D - 2015/2016,1,499.99,0.1,499.99,449.99100000000004,49.99899999999997
63,Trek Boone Race Shop Limited - 2017,1,3499.99,0.07,3499.99,3254.9906999999994,244.9993000000004
3,Surly Wednesday Frameset - 2016,1,999.99,0.2,999.99,799.9920000000001,199.99799999999993
81,Electra Amsterdam Fashion 7i Ladies' - 2017,1,1099.99,0.05,1099.99,1044.9904999999999,54.999500000000126
94,Haro Shredder Pro 20 - 2017,2,249.99,0.2,499.98,399.98400000000004,99.99599999999998
11,Surly Straggler 650b - 2016,1,1680.99,0.2,1680.99,1344.7920000000001,336.19799999999987
19,Pure Cycles William 3-Speed - 2016,1,449.0,0.2,449.0,359.20000000000005,89.79999999999995
12,Electra Townie Original 21D - 2016,2,549.99,0.07,1099.98,1022.9813999999999,76.99860000000012
58,Trek Madone 9.2 - 2017,1,4999.99,0.05,4999.99,4749.9905,249.9994999999999
76,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.07,299.99,278.9907,20.999300000000005
21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.07,539.98,502.1814,37.79860000000002
56,Trek Domane SLR 6 Disc - 2017,2,5499.99,0.05,10999.98,10449.981,549.9989999999998
107,Sun Bicycles Cruz 7 - 2017,2,416.99,0.05,833.98,792.281,41.69900000000007
45,Haro SR 1.2 - 2017,1,869.99,0.07,869.99,809.0907,60.89930000000004
80,Sun Bicycles Brickell Tandem CB - 2017,1,761.99,0.05,761.99,723.8905,38.099500000000035
33,Surly Wednesday Frameset - 2017,2,469.99,0.2,939.98,751.984,187.99599999999998
95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.05,599.98,569.981,29.999000000000024
22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.2,539.98,431.98400000000004,107.99599999999998
78,Sun Bicycles Biscayne Tandem CB - 2017,1,647.99,0.1,647.99,583.191,64.79899999999998
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,299.99,0.1,299.99,269.99100000000004,29.998999999999967
110,Sun Bicycles Drifter 7 - 2017,1,470.99,0.07,470.99,438.0207,32.96930000000003
86,Trek Girl's Kickster - 2017,1,149.99,0.2,149.99,119.99200000000002,29.99799999999999
33,Surly Wednesday Frameset - 2017,2,469.99,0.1,939.98,845.9820000000001,93.99799999999993
81,Electra Amsterdam Fashion 7i Ladies' - 2017,1,1099.99,0.07,1099.99,1022.9907,76.99930000000006
16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.98,1079.982,119.99800000000005
83,Trek Boy's Kickster - 2015/2017,2,149.99,0.05,299.98,284.981,14.999000000000024
41,Haro Shift R3 - 2017,1,1469.99,0.07,1469.99,1367.0907,102.89930000000004
35,Sun Bicycles Spider 3i - 2017,2,832.99,0.2,1665.98,1332.784,333.1959999999999
9,Trek Conduit+ - 2016,1,2999.99,0.2,2999.99,2399.9919999999997,599.998
28,Surly Karate Monkey 27.5+ Frameset - 2017,1,2499.99,0.05,2499.99,2374.9905,124.9994999999999
79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,1,402.99,0.2,402.99,322.39200000000005,80.59799999999996
24,Electra Townie Original 21D - 2016,1,549.99,0.05,549.99,522.4905,27.499500000000012
40,Trek Fuel EX 9.8 29 - 2017,1,4999.99,0.07,4999.99,4649.990699999999,349.9993000000004
72,Sun Bicycles Biscayne Tandem 7 - 2017,1,619.99,0.05,619.99,588.9905,30.999500000000012
78,Sun Bicycles Biscayne Tandem CB - 2017,2,647.99,0.1,1295.98,1166.382,129.59799999999996
45,Haro SR 1.2 - 2017,2,869.99,0.05,1739.98,1652.981,86.99900000000002
12,Electra Townie Original 21D - 2016,2,549.99,0.05,1099.98,1044.981,54.999000000000024
31,Surly Wednesday - 2017,2,1632.99,0.05,3265.98,3102.681,163.29899999999998
105,Sun Bicycles Streamway 7 - 2017,2,533.99,0.07,1067.98,993.2213999999999,74.75860000000011
7,Trek Slash 8 27.5 - 2016,2,3999.99,0.2,7999.98,6399.984,1599.9959999999992
36,Surly Troll Frameset - 2017,2,832.99,0.1,1665.98,1499.382,166.59799999999996
95,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.07,299.99,278.9907,20.999300000000005
66,Sun Bicycles Revolutions 24 - 2017,1,250.99,0.2,250.99,200.79200000000003,50.19799999999998
74,Electra Cruiser Lux 1 - 2017,2,439.99,0.07,879.98,818.3814,61.59860000000003
12,Electra Townie Original 21D - 2016,2,549.99,0.07,1099.98,1022.9813999999999,76.99860000000012
3,Surly Wednesday Frameset - 2016,1,999.99,0.05,999.99,949.9905,49.99950000000001
67,Sun Bicycles Revolutions 24 - Girl's - 2017,2,250.99,0.05,501.98,476.881,25.099000000000046
7,Trek Slash 8 27.5 - 2016,1,3999.99,0.2,3999.99,3199.992,799.9979999999996
80,Sun Bicycles Brickell Tandem CB - 2017,2,761.99,0.07,1523.98,1417.3013999999998,106.67860000000019
43,Trek Fuel EX 9.8 27.5 Plus - 2017,2,5299.99,0.05,10599.98,10069.981,529.9989999999998
57,Trek Emonda S 5 - 2017,2,1999.99,0.1,3999.98,3599.982,399.99800000000005
64,Electra Townie Original 7D - 2017,1,489.99,0.1,489.99,440.99100000000004,48.99899999999997
17,Pure Cycles Vine 8-Speed - 2016,2,429.0,0.05,858.0,815.0999999999999,42.90000000000009
95,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.1,299.99,269.99100000000004,29.998999999999967
22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.07,539.98,502.1814,37.79860000000002
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,299.99,0.1,299.99,269.99100000000004,29.998999999999967
27,Surly Big Dummy Frameset - 2017,1,999.99,0.07,999.99,929.9907,69.99930000000006
65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,693.98,645.4014,48.57860000000005
109,Sun Bicycles Cruz 7 - Women's - 2017,1,416.99,0.2,416.99,333.59200000000004,83.39799999999997
93,Haro Shredder 20 Girls - 2017,2,209.99,0.05,419.98,398.981,20.999000000000024
78,Sun Bicycles Biscayne Tandem CB - 2017,1,647.99,0.07,647.99,602.6306999999999,45.359300000000076
21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.07,539.98,502.1814,37.79860000000002
29,Trek X-Caliber 8 - 2017,2,999.99,0.07,1999.98,1859.9814,139.99860000000012
43,Trek Fuel EX 9.8 27.5 Plus - 2017,1,5299.99,0.07,5299.99,4928.990699999999,370.9993000000004
52,Surly Steamroller - 2017,2,875.99,0.2,1751.98,1401.584,350.39599999999996
102,Electra Townie Original 7D - 2017,2,489.99,0.05,979.98,930.981,48.999000000000024
90,Trek Precaliber 16 Girls - 2017,1,209.99,0.07,209.99,195.2907,14.699300000000022
103,Sun Bicycles Streamway 3 - 2017,1,551.99,0.1,551.99,496.791,55.19900000000001
55,Trek Domane S 6 - 2017,1,2699.99,0.07,2699.99,2510.9907,188.99929999999995
95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.05,599.98,569.981,29.999000000000024
81,Electra Amsterdam Fashion 7i Ladies' - 2017,2,1099.99,0.07,2199.98,2045.9814,153.99860000000012
28,Surly Karate Monkey 27.5+ Frameset - 2017,2,2499.99,0.2,4999.98,3999.984,999.9959999999996
12,Electra Townie Original 21D - 2016,1,549.99,0.07,549.99,511.49069999999995,38.49930000000006
25,Electra Townie Original 7D - 2015/2016,1,499.99,0.2,499.99,399.992,99.99799999999999
53,Surly Ogre Frameset - 2017,1,749.99,0.2,749.99,599.9920000000001,149.99799999999993
65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.05,346.99,329.6405,17.349500000000035
111,Sun Bicycles Drifter 7 - Women's - 2017,1,470.99,0.2,470.99,376.79200000000003,94.19799999999998
63,Trek Boone Race Shop Limited - 2017,1,3499.99,0.1,3499.99,3149.991,349.9989999999998
29,Trek X-Caliber 8 - 2017,1,999.99,0.07,999.99,929.9907,69.99930000000006
41,Haro Shift R3 - 2017,2,1469.99,0.05,2939.98,2792.9809999999998,146.99900000000025
77,Electra Glam Punk 3i Ladies' - 2017,2,799.99,0.05,1599.98,1519.981,79.99900000000002
31,Surly Wednesday - 2017,1,1632.99,0.2,1632.99,1306.392,326.59799999999996
76,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.2,299.99,239.99200000000002,59.99799999999999
8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.1,1799.99,1619.991,179.99900000000002
6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.05,939.98,892.981,46.999000000000024
36,Surly Troll Frameset - 2017,2,832.99,0.07,1665.98,1549.3614,116.61860000000001
110,Sun Bicycles Drifter 7 - 2017,1,470.99,0.05,470.99,447.4405,23.549500000000023
42,Trek Fuel EX 5 27.5 Plus - 2017,1,2299.99,0.2,2299.99,1839.992,459.9979999999998
103,Sun Bicycles Streamway 3 - 2017,1,551.99,0.2,551.99,441.59200000000004,110.39799999999997
11,Surly Straggler 650b - 2016,2,1680.99,0.05,3361.98,3193.881,168.09900000000016
13,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.2,539.98,431.98400000000004,107.99599999999998
88,Trek Precaliber 12 Girls - 2017,1,189.99,0.2,189.99,151.99200000000002,37.99799999999999
103,Sun Bicycles Streamway 3 - 2017,1,551.99,0.07,551.99,513.3507,38.63930000000005
92,Haro Shredder 20 - 2017,1,209.99,0.1,209.99,188.991,20.998999999999995
14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.05,269.99,256.4905,13.499500000000012
17,Pure Cycles Vine 8-Speed - 2016,2,429.0,0.2,858.0,686.4000000000001,171.5999999999999
33,Surly Wednesday Frameset - 2017,2,469.99,0.07,939.98,874.1813999999999,65.79860000000008
65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.05,346.99,329.6405,17.349500000000035
36,Surly Troll Frameset - 2017,2,832.99,0.05,1665.98,1582.681,83.29899999999998
20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.99,479.992,119.99799999999999
73,Sun Bicycles Brickell Tandem 7 - 2017,1,749.99,0.05,749.99,712.4905,37.49950000000001
58,Trek Madone 9.2 - 2017,2,4999.99,0.1,9999.98,8999.982,999.9979999999996
39,Trek Stache 5 - 2017,1,1499.99,0.07,1499.99,1394.9906999999998,104.99930000000018
28,Surly Karate Monkey 27.5+ Frameset - 2017,1,2499.99,0.2,2499.99,1999.992,499.9979999999998
42,Trek Fuel EX 5 27.5 Plus - 2017,2,2299.99,0.2,4599.98,3679.984,919.9959999999996
71,Sun Bicycles Atlas X-Type - 2017,1,416.99,0.1,416.99,375.291,41.69900000000001
35,Sun Bicycles Spider 3i - 2017,1,832.99,0.1,832.99,749.691,83.29899999999998
5,Heller Shagamaw Frame - 2016,1,1320.99,0.2,1320.99,1056.7920000000001,264.19799999999987
7,Trek Slash 8 27.5 - 2016,2,3999.99,0.2,7999.98,6399.984,1599.9959999999992
2,Ritchey Timberwolf Frameset - 2016,1,749.99,0.2,749.99,599.9920000000001,149.99799999999993
64,Electra Townie Original 7D - 2017,1,489.99,0.1,489.99,440.99100000000004,48.99899999999997
85,Haro Downtown 16 - 2017,1,329.99,0.05,329.99,313.4905,16.499500000000012
101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.05,339.99,322.9905,16.999500000000012
90,Trek Precaliber 16 Girls - 2017,2,209.99,0.2,419.98,335.98400000000004,83.99599999999998
47,Trek Remedy 9.8 - 2017,1,5299.99,0.2,5299.99,4239.992,1059.9979999999996
8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.2,1799.99,1439.9920000000002,359.9979999999998
85,Haro Downtown 16 - 2017,1,329.99,0.2,329.99,263.992,65.99799999999999
32,Trek Farley Alloy Frameset - 2017,1,469.99,0.1,469.99,422.99100000000004,46.99899999999997
109,Sun Bicycles Cruz 7 - Women's - 2017,2,416.99,0.05,833.98,792.281,41.69900000000007
7,Trek Slash 8 27.5 - 2016,2,3999.99,0.2,7999.98,6399.984,1599.9959999999992
57,Trek Emonda S 5 - 2017,2,1999.99,0.1,3999.98,3599.982,399.99800000000005
20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.07,1199.98,1115.9814,83.99860000000012
57,Trek Emonda S 5 - 2017,1,1999.99,0.07,1999.99,1859.9906999999998,139.99930000000018
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,299.99,0.07,299.99,278.9907,20.999300000000005
16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.98,959.984,239.99599999999998
92,Haro Shredder 20 - 2017,1,209.99,0.2,209.99,167.99200000000002,41.99799999999999
22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.05,539.98,512.981,26.999000000000024
94,Haro Shredder Pro 20 - 2017,1,249.99,0.05,249.99,237.4905,12.499500000000012
29,Trek X-Caliber 8 - 2017,1,999.99,0.1,999.99,899.991,99.99900000000002
22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.07,269.99,251.0907,18.89930000000001
72,Sun Bicycles Biscayne Tandem 7 - 2017,2,619.99,0.1,1239.98,1115.982,123.99800000000005
16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.99,479.992,119.99799999999999
59,Trek Domane S 5 Disc - 2017,2,2599.99,0.2,5199.98,4159.9839999999995,1039.996
40,Trek Fuel EX 9.8 29 - 2017,1,4999.99,0.07,4999.99,4649.990699999999,349.9993000000004
25,Electra Townie Original 7D - 2015/2016,1,499.99,0.07,499.99,464.9907,34.999300000000005
80,Sun Bicycles Brickell Tandem CB - 2017,1,761.99,0.05,761.99,723.8905,38.099500000000035
51,Trek Silque SLR 8 Women's - 2017,2,6499.99,0.07,12999.98,12089.981399999999,909.9986000000008
66,Sun Bicycles Revolutions 24 - 2017,2,250.99,0.1,501.98,451.78200000000004,50.19799999999998
48,Trek Emonda S 4 - 2017,1,1499.99,0.2,1499.99,1199.992,299.99800000000005
19,Pure Cycles William 3-Speed - 2016,1,449.0,0.1,449.0,404.1,44.89999999999998
13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.05,269.99,256.4905,13.499500000000012
100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2,489.99,0.2,979.98,783.984,195.99599999999998
93,Haro Shredder 20 Girls - 2017,2,209.99,0.07,419.98,390.5814,29.398600000000044
62,Trek Boone 7 - 2017,2,3499.99,0.07,6999.98,6509.981399999999,489.9986000000008
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.1,349.99,314.99100000000004,34.99899999999997
54,Trek Domane SL Disc Frameset - 2017,1,3199.99,0.2,3199.99,2559.992,639.9979999999996
25,Electra Townie Original 7D - 2015/2016,2,499.99,0.07,999.98,929.9814,69.99860000000001
16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.98,959.984,239.99599999999998
39,Trek Stache 5 - 2017,1,1499.99,0.2,1499.99,1199.992,299.99800000000005
56,Trek Domane SLR 6 Disc - 2017,1,5499.99,0.2,5499.99,4399.992,1099.9979999999996
30,Surly Ice Cream Truck Frameset - 2017,1,999.99,0.05,999.99,949.9905,49.99950000000001
2,Ritchey Timberwolf Frameset - 2016,1,749.99,0.2,749.99,599.9920000000001,149.99799999999993
60,Sun Bicycles ElectroLite - 2017,1,1559.99,0.05,1559.99,1481.9904999999999,77.99950000000013
95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.05,599.98,569.981,29.999000000000024
75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.05,1199.98,1139.981,59.999000000000024
41,Haro Shift R3 - 2017,2,1469.99,0.05,2939.98,2792.9809999999998,146.99900000000025
68,Sun Bicycles Cruz 3 - 2017,1,449.99,0.2,449.99,359.992,89.99799999999999
17,Pure Cycles Vine 8-Speed - 2016,1,429.0,0.07,429.0,398.96999999999997,30.03000000000003
28,Surly Karate Monkey 27.5+ Frameset - 2017,1,2499.99,0.1,2499.99,2249.991,249.9989999999998
95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.05,599.98,569.981,29.999000000000024
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.05,599.98,569.981,29.999000000000024
6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.2,939.98,751.984,187.99599999999998
11,Surly Straggler 650b - 2016,1,1680.99,0.07,1680.99,1563.3207,117.66930000000002
69,Sun Bicycles Cruz 7 - 2017,1,416.99,0.05,416.99,396.1405,20.849500000000035
74,Electra Cruiser Lux 1 - 2017,1,439.99,0.1,439.99,395.99100000000004,43.99899999999997
54,Trek Domane SL Disc Frameset - 2017,2,3199.99,0.05,6399.98,6079.980999999999,319.9990000000007
62,Trek Boone 7 - 2017,2,3499.99,0.1,6999.98,6299.982,699.9979999999996
23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.1,299.99,269.99100000000004,29.998999999999967
90,Trek Precaliber 16 Girls - 2017,1,209.99,0.05,209.99,199.4905,10.499500000000012
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.07,699.98,650.9814,48.99860000000001
42,Trek Fuel EX 5 27.5 Plus - 2017,1,2299.99,0.2,2299.99,1839.992,459.9979999999998
26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.98,1139.981,59.999000000000024
5,Heller Shagamaw Frame - 2016,2,1320.99,0.1,2641.98,2377.782,264.19799999999987
34,Trek Session DH 27.5 Carbon Frameset - 2017,2,469.99,0.05,939.98,892.981,46.999000000000024
29,Trek X-Caliber 8 - 2017,2,999.99,0.07,1999.98,1859.9814,139.99860000000012
63,Trek Boone Race Shop Limited - 2017,1,3499.99,0.1,3499.99,3149.991,349.9989999999998
58,Trek Madone 9.2 - 2017,2,4999.99,0.07,9999.98,9299.981399999999,699.9986000000008
65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.1,693.98,624.582,69.39800000000002
54,Trek Domane SL Disc Frameset - 2017,1,3199.99,0.07,3199.99,2975.9906999999994,223.9993000000004
6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.05,939.98,892.981,46.999000000000024
52,Surly Steamroller - 2017,1,875.99,0.1,875.99,788.3910000000001,87.59899999999993
95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.05,599.98,569.981,29.999000000000024
101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.07,339.99,316.1907,23.799300000000017
30,Surly Ice Cream Truck Frameset - 2017,1,999.99,0.05,999.99,949.9905,49.99950000000001
36,Surly Troll Frameset - 2017,2,832.99,0.2,1665.98,1332.784,333.1959999999999
40,Trek Fuel EX 9.8 29 - 2017,1,4999.99,0.1,4999.99,4499.991,499.9989999999998
28,Surly Karate Monkey 27.5+ Frameset - 2017,1,2499.99,0.05,2499.99,2374.9905,124.9994999999999
111,Sun Bicycles Drifter 7 - Women's - 2017,1,470.99,0.07,470.99,438.0207,32.96930000000003
52,Surly Steamroller - 2017,2,875.99,0.05,1751.98,1664.3809999999999,87.59900000000016
102,Electra Townie Original 7D - 2017,1,489.99,0.07,489.99,455.6907,34.29930000000002
83,Trek Boy's Kickster - 2015/2017,2,149.99,0.05,299.98,284.981,14.999000000000024
