product_id,product_name,original_price,discounted_price,discount,units_sold,total_revenue_before_discount,total_revenue_after_discount
193,Trek Lift+ - 2018,2799.99,2603.9907,0.07,1,2799.99,2603.9907
113,Trek Marlin 5 - 2018,489.99,391.992,0.2,2,979.98,783.984
232,Electra Cruiser Lux 7D Ladies' - 2018,479.99,383.992,0.2,2,959.98,767.984
80,Sun Bicycles Brickell Tandem CB - 2017,761.99,723.8905,0.05,5,3809.95,3619.4525
87,Trek Precaliber 12 Boys - 2017,189.99,170.991,0.1,10,1899.9,1709.91
128,Surly ECR 27.5 - 2018,1899.0,1804.05,0.05,2,3798.0,3608.1
161,Surly ECR - 2018,1899.0,1804.05,0.05,2,3798.0,3608.1
95,"Electra Girl's Hawaii 1 16"" - 2017",299.99,278.9907,0.07,9,2699.91,2510.9163
110,Sun Bicycles Drifter 7 - 2017,470.99,423.891,0.1,4,1883.96,1695.564
34,Trek Session DH 27.5 Carbon Frameset - 2017,469.99,446.4905,0.05,8,3759.92,3571.924
126,Surly Big Fat Dummy Frameset - 2018,469.99,375.992,0.2,2,939.98,751.984
129,Trek X-Caliber 7 - 2018,919.99,827.991,0.1,2,1839.98,1655.982
130,Trek Stache Carbon Frameset - 2018,919.99,735.9920000000001,0.2,1,919.99,735.9920000000001
250,Electra Townie Go! 8i - 2017/2018,2599.99,2417.9907,0.07,1,2599.99,2417.9907
147,Trek Domane ALR 5 Gravel - 2018,1799.99,1709.9904999999999,0.05,2,3599.98,3419.9809999999998
216,Electra Super Moto 8i - 2018,899.99,809.991,0.1,2,1799.98,1619.982
234,Electra Daydreamer 3i Ladies' - 2018,899.99,854.9905,0.05,4,3599.96,3419.962
240,Electra Townie Commute 27D Ladies - 2018,899.99,809.991,0.1,2,1799.98,1619.982
255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,899.99,809.991,0.1,2,1799.98,1619.982
301,Electra Townie Balloon 7i EQ - 2018,899.99,809.991,0.1,2,1799.98,1619.982
306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,899.99,854.9905,0.05,4,3599.96,3419.962
306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,899.99,809.991,0.1,2,1799.98,1619.982
234,Electra Daydreamer 3i Ladies' - 2018,899.99,719.9920000000001,0.2,1,899.99,719.9920000000001
301,Electra Townie Balloon 7i EQ - 2018,899.99,719.9920000000001,0.2,1,899.99,719.9920000000001
108,Sun Bicycles Cruz 3 - Women's - 2017,449.99,427.4905,0.05,8,3599.92,3419.924
76,"Electra Girl's Hawaii 1 16"" - 2017",299.99,269.99100000000004,0.1,6,1799.94,1619.9460000000004
83,Trek Boy's Kickster - 2015/2017,149.99,119.99200000000002,0.2,6,899.94,719.952
92,Haro Shredder 20 - 2017,209.99,195.2907,0.07,12,2519.88,2343.4883999999997
74,Electra Cruiser Lux 1 - 2017,439.99,417.9905,0.05,8,3519.9199999999996,3343.924
184,Trek Domane SL 6 Disc - 2018,3499.99,3324.9904999999994,0.05,1,3499.99,3324.9904999999994
122,Surly Troll Frameset - 2018,2499.99,2324.9907,0.07,1,2499.99,2324.9907
182,Trek Domane SL 5 Disc - 2018,2499.99,2324.9907,0.07,1,2499.99,2324.9907
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99,314.99100000000004,0.1,5,1749.95,1574.9550000000002
265,Strider Strider 20 Sport - 2018,289.99,231.99200000000002,0.2,3,869.97,695.9760000000001
230,Electra Cruiser Lux 1 Ladies' - 2018,429.99,343.992,0.2,2,859.98,687.984
64,Electra Townie Original 7D - 2017,489.99,455.6907,0.07,5,2449.95,2278.4534999999996
97,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99,325.4907,0.07,7,2449.9300000000003,2278.4349
79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,374.78069999999997,0.07,6,2417.94,2248.6841999999997
104,Sun Bicycles Streamway - 2017,481.99,457.8905,0.05,7,3373.9300000000003,3205.2335
297,"Electra Under-The-Sea 1 16"" - 2018",279.99,223.99200000000002,0.2,3,839.97,671.9760000000001
89,Trek Precaliber 16 Boys - 2017,209.99,167.99200000000002,0.2,4,839.96,671.9680000000001
82,Electra Amsterdam Original 3i Ladies' - 2017,659.99,626.9905,0.05,5,3299.95,3134.9525
105,Sun Bicycles Streamway 7 - 2017,533.99,507.2905,0.05,6,3203.9399999999996,3043.743
115,Trek Fuel EX 8 29 - 2018,3199.99,3039.9904999999994,0.05,1,3199.99,3039.9904999999994
141,Trek Stache 5 - 2018,1599.99,1519.9904999999999,0.05,2,3199.98,3039.9809999999998
260,Electra Townie Balloon 3i EQ Ladies' - 2018,799.99,639.9920000000001,0.2,1,799.99,639.9920000000001
307,Electra Townie Balloon 8D EQ - 2016/2017/2018,749.99,697.4907,0.07,3,2249.9700000000003,2092.4721
68,Sun Bicycles Cruz 3 - 2017,449.99,427.4905,0.05,7,3149.9300000000003,2992.4335
108,Sun Bicycles Cruz 3 - Women's - 2017,449.99,418.4907,0.07,5,2249.95,2092.4535
151,Trek Domane ALR 4 Disc Women's - 2018,1549.99,1472.4904999999999,0.05,2,3099.98,2944.9809999999998
211,Surly Straggler 650b - 2018,1549.0,1471.55,0.05,2,3098.0,2943.1
168,Surly Straggler - 2018,1549.0,1394.1000000000001,0.1,1,1549.0,1394.1000000000001
198,Electra Townie Commute Go! - 2018,2999.99,2849.9905,0.05,1,2999.99,2849.9905
134,Trek Remedy 27.5 C Frameset - 2018,1499.99,1424.9904999999999,0.05,2,2999.98,2849.9809999999998
133,Trek Procaliber Frameset - 2018,1499.99,1349.991,0.1,1,1499.99,1349.991
134,Trek Remedy 27.5 C Frameset - 2018,1499.99,1349.991,0.1,1,1499.99,1349.991
308,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,749.99,674.991,0.1,2,1499.98,1349.982
166,Trek Domane AL 2 Women's - 2018,749.99,599.9920000000001,0.2,1,749.99,599.9920000000001
236,Electra Morningstar 3i Ladies' - 2018,749.99,599.9920000000001,0.2,1,749.99,599.9920000000001
249,Electra White Water 3i - 2018,749.99,599.9920000000001,0.2,1,749.99,599.9920000000001
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,284.9905,0.05,10,2999.9000000000005,2849.9049999999997
223,Electra Cruiser Lux 3i - 2018,529.99,492.8907,0.07,4,2119.96,1971.5628
117,Trek Ticket S Frame - 2018,1469.99,1396.4904999999999,0.05,2,2939.98,2792.9809999999998
110,Sun Bicycles Drifter 7 - 2017,470.99,447.4405,0.05,6,2825.9399999999996,2684.643
111,Sun Bicycles Drifter 7 - Women's - 2017,470.99,447.4405,0.05,6,2825.9399999999996,2684.643
32,Trek Farley Alloy Frameset - 2017,469.99,446.4905,0.05,6,2819.94,2678.943
34,Trek Session DH 27.5 Carbon Frameset - 2017,469.99,422.99100000000004,0.1,3,1409.97,1268.9730000000002
127,Surly Pack Rat Frameset - 2018,469.99,422.99100000000004,0.1,3,1409.97,1268.9730000000002
312,Electra Townie Commute 8D Ladies' - 2018,699.99,629.991,0.1,2,1399.98,1259.982
38,Haro Flightline Two 26 Plus - 2017,549.99,522.4905,0.05,5,2749.95,2612.4525000000003
101,Electra Townie 7D (20-inch) - Boys' - 2017,339.99,322.9905,0.05,8,2719.92,2583.924
257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,899.99,854.9905,0.05,3,2699.9700000000003,2564.9715
310,Electra Townie Commute 27D Ladies - 2018,899.99,854.9905,0.05,3,2699.9700000000003,2564.9715
44,Haro SR 1.1 - 2017,539.99,512.9905,0.05,5,2699.95,2564.9525
313,Electra Townie Original 1 Ladies' - 2018,449.99,404.99100000000004,0.1,3,1349.97,1214.9730000000002
158,Trek CrossRip 1 - 2018,959.99,892.7906999999999,0.07,2,1919.98,1785.5813999999998
225,Electra Delivery 3i - 2016/2017/2018,959.99,892.7906999999999,0.07,2,1919.98,1785.5813999999998
93,Haro Shredder 20 Girls - 2017,209.99,195.2907,0.07,9,1889.91,1757.6163
33,Surly Wednesday Frameset - 2017,469.99,437.09069999999997,0.07,4,1879.96,1748.3627999999999
192,Electra Townie Go! 8i - 2017/2018,2599.99,2469.9905,0.05,1,2599.99,2469.9905
253,Electra Townie Go! 8i Ladies' - 2018,2599.99,2469.9905,0.05,1,2599.99,2469.9905
137,Heller Shagamaw GX1 - 2018,2599.0,2469.0499999999997,0.05,1,2599.0,2469.0499999999997
230,Electra Cruiser Lux 1 Ladies' - 2018,429.99,386.99100000000004,0.1,3,1289.97,1160.9730000000002
130,Trek Stache Carbon Frameset - 2018,919.99,855.5907,0.07,2,1839.98,1711.1814
179,Trek Domane AL 3 - 2018,919.99,855.5907,0.07,2,1839.98,1711.1814
180,Trek Domane AL 3 Women's - 2018,919.99,855.5907,0.07,2,1839.98,1711.1814
219,Electra Moto 3i - 2018,639.99,575.991,0.1,2,1279.98,1151.982
136,Trek Procaliber 6 - 2018,1799.99,1673.9906999999998,0.07,1,1799.99,1673.9906999999998
208,Trek Crockett 5 Disc - 2018,1799.99,1673.9906999999998,0.07,1,1799.99,1673.9906999999998
214,Electra Tiger Shark 3i - 2018,899.99,836.9907,0.07,2,1799.98,1673.9814
216,Electra Super Moto 8i - 2018,899.99,836.9907,0.07,2,1799.98,1673.9814
261,Electra Townie Balloon 7i EQ - 2018,899.99,836.9907,0.07,2,1799.98,1673.9814
301,Electra Townie Balloon 7i EQ - 2018,899.99,836.9907,0.07,2,1799.98,1673.9814
248,Electra Townie Original 7D EQ Ladies' - 2017/2018,599.99,557.9907,0.07,3,1799.97,1673.9721
258,Electra Amsterdam Royal 8i - 2017/2018,1259.9,1133.91,0.1,1,1259.9,1133.91
67,Sun Bicycles Revolutions 24 - Girl's - 2017,250.99,225.89100000000002,0.1,5,1254.95,1129.4550000000002
109,Sun Bicycles Cruz 7 - Women's - 2017,416.99,396.1405,0.05,6,2501.94,2376.843
98,Electra Straight 8 3i (20-inch) - Boy's - 2017,489.99,465.4905,0.05,5,2449.95,2327.4525
247,Electra Townie Original 7D EQ - 2018,599.99,479.992,0.2,1,599.99,479.992
87,Trek Precaliber 12 Boys - 2017,189.99,176.6907,0.07,9,1709.91,1590.2163
85,Haro Downtown 16 - 2017,329.99,313.4905,0.05,7,2309.9300000000003,2194.4334999999996
196,Trek Verve+ - 2018,2299.99,2184.9905,0.05,1,2299.99,2184.9905
249,Electra White Water 3i - 2018,749.99,712.4905,0.05,3,2249.9700000000003,2137.4715
94,Haro Shredder Pro 20 - 2017,249.99,237.4905,0.05,9,2249.91,2137.4145
300,Electra Townie Balloon 3i EQ Ladies' - 2018,799.99,743.9907,0.07,2,1599.98,1487.9814
299,Electra Townie Original 21D - 2018,559.99,447.992,0.2,1,559.99,447.992
282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99,223.99200000000002,0.2,2,559.98,447.98400000000004
286,"Electra Starship 1 16"" - 2018",279.99,223.99200000000002,0.2,2,559.98,447.98400000000004
144,Trek Domane ALR 4 Disc - 2018,1549.99,1441.4906999999998,0.07,1,1549.99,1441.4906999999998
213,Electra Cruiser 1 - 2016/2017/2018,269.99,215.99200000000002,0.2,2,539.98,431.98400000000004
135,Trek X-Caliber Frameset - 2018,1499.99,1394.9906999999998,0.07,1,1499.99,1394.9906999999998
116,Trek Marlin 7 - 2017/2018,749.99,697.4907,0.07,2,1499.98,1394.9814
166,Trek Domane AL 2 Women's - 2018,749.99,697.4907,0.07,2,1499.98,1394.9814
97,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99,332.4905,0.05,6,2099.94,1994.943
93,Haro Shredder 20 Girls - 2017,209.99,199.4905,0.05,10,2099.9,1994.905
113,Trek Marlin 5 - 2018,489.99,455.6907,0.07,3,1469.97,1367.0720999999999
66,Sun Bicycles Revolutions 24 - 2017,250.99,238.4405,0.05,8,2007.92,1907.524
118,Trek X-Caliber 8 - 2018,999.99,899.991,0.1,1,999.99,899.991
111,Sun Bicycles Drifter 7 - Women's - 2017,470.99,438.0207,0.07,3,1412.97,1314.0620999999999
113,Trek Marlin 5 - 2018,489.99,440.99100000000004,0.1,2,979.98,881.9820000000001
225,Electra Delivery 3i - 2016/2017/2018,959.99,863.991,0.1,1,959.99,863.991
224,Electra Cruiser Lux 7D - 2018,479.99,455.9905,0.05,4,1919.96,1823.962
226,Electra Townie Original 21D EQ - 2017/2018,679.99,632.3906999999999,0.07,2,1359.98,1264.7813999999998
126,Surly Big Fat Dummy Frameset - 2018,469.99,422.99100000000004,0.1,2,939.98,845.9820000000001
88,Trek Precaliber 12 Girls - 2017,189.99,176.6907,0.07,7,1329.93,1236.8348999999998
130,Trek Stache Carbon Frameset - 2018,919.99,827.991,0.1,1,919.99,827.991
180,Trek Domane AL 3 Women's - 2018,919.99,827.991,0.1,1,919.99,827.991
274,Trek Precaliber 20 Boy's - 2018,229.99,183.99200000000002,0.2,2,459.98,367.98400000000004
275,Trek Precaliber 20 Girl's - 2018,229.99,183.99200000000002,0.2,2,459.98,367.98400000000004
170,Trek CrossRip 2 - 2018,1299.99,1208.9906999999998,0.07,1,1299.99,1208.9906999999998
217,Electra Straight 8 3i - 2018,909.99,818.991,0.1,1,909.99,818.991
216,Electra Super Moto 8i - 2018,899.99,854.9905,0.05,2,1799.98,1709.981
234,Electra Daydreamer 3i Ladies' - 2018,899.99,809.991,0.1,1,899.99,809.991
235,Electra Koa 3i Ladies' - 2018,899.99,854.9905,0.05,2,1799.98,1709.981
240,Electra Townie Commute 27D Ladies - 2018,899.99,854.9905,0.05,2,1799.98,1709.981
256,Electra Townie Commute 27D - 2018,899.99,809.991,0.1,1,899.99,809.991
261,Electra Townie Balloon 7i EQ - 2018,899.99,809.991,0.1,1,899.99,809.991
302,Electra Townie Original 1 - 2018,449.99,427.4905,0.05,4,1799.96,1709.962
302,Electra Townie Original 1 - 2018,449.99,359.992,0.2,1,449.99,359.992
313,Electra Townie Original 1 Ladies' - 2018,449.99,359.992,0.2,1,449.99,359.992
83,Trek Boy's Kickster - 2015/2017,149.99,134.991,0.1,6,899.94,809.9460000000001
265,Strider Strider 20 Sport - 2018,289.99,260.99100000000004,0.1,3,869.97,782.9730000000002
88,Trek Precaliber 12 Girls - 2017,189.99,180.4905,0.05,9,1709.91,1624.4144999999999
259,Electra Amsterdam Royal 8i Ladies - 2018,1199.99,1115.9906999999998,0.07,1,1199.99,1115.9906999999998
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,278.9907,0.07,4,1199.96,1115.9628
282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99,251.991,0.1,3,839.97,755.9730000000001
271,Trek Precaliber 16 Girl's - 2018,209.99,167.99200000000002,0.2,2,419.98,335.98400000000004
83,Trek Boy's Kickster - 2015/2017,149.99,142.4905,0.05,11,1649.89,1567.3954999999999
220,Electra Cruiser 1 Ladies' - 2018,269.99,242.991,0.1,3,809.97,728.9730000000001
269,Trek Precaliber 12 Boy's - 2018,199.99,159.99200000000002,0.2,2,399.98,319.98400000000004
244,Electra Townie Original 21D Ladies' - 2018,559.99,520.7907,0.07,2,1119.98,1041.5814
168,Surly Straggler - 2018,1549.0,1471.55,0.05,1,1549.0,1471.55
210,Surly Straggler - 2018,1549.0,1471.55,0.05,1,1549.0,1471.55
143,Trek Domane ALR 3 - 2018,1099.99,1022.9907,0.07,1,1099.99,1022.9907
112,Trek 820 - 2018,379.99,303.992,0.2,1,379.99,303.992
67,Sun Bicycles Revolutions 24 - Girl's - 2017,250.99,238.4405,0.05,6,1505.94,1430.643
135,Trek X-Caliber Frameset - 2018,1499.99,1424.9904999999999,0.05,1,1499.99,1424.9904999999999
116,Trek Marlin 7 - 2017/2018,749.99,674.991,0.1,1,749.99,674.991
166,Trek Domane AL 2 Women's - 2018,749.99,674.991,0.1,1,749.99,674.991
178,Trek Domane AL 2 - 2018,749.99,712.4905,0.05,2,1499.98,1424.981
215,Electra Queen of Hearts 3i - 2018,749.99,674.991,0.1,1,749.99,674.991
238,Electra Townie Balloon 8D EQ - 2016/2017/2018,749.99,674.991,0.1,1,749.99,674.991
239,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,749.99,674.991,0.1,1,749.99,674.991
249,Electra White Water 3i - 2018,749.99,674.991,0.1,1,749.99,674.991
254,Electra Townie Balloon 3i EQ - 2017/2018,749.99,674.991,0.1,1,749.99,674.991
305,Electra Townie Balloon 3i EQ - 2017/2018,749.99,674.991,0.1,1,749.99,674.991
311,Electra Townie Commute 8D - 2018,749.99,674.991,0.1,1,749.99,674.991
86,Trek Girl's Kickster - 2017,149.99,142.4905,0.05,10,1499.9,1424.905
292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,369.99,351.4905,0.05,4,1479.96,1405.962
277,Trek Precaliber 24 21-speed Boy's - 2018,369.99,295.992,0.2,1,369.99,295.992
292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,369.99,295.992,0.2,1,369.99,295.992
296,"Electra Treasure 3i 20"" - 2018",369.99,295.992,0.2,1,369.99,295.992
278,Trek Precaliber 24 21-speed Girl's - 2018,369.99,332.99100000000004,0.1,2,739.98,665.9820000000001
64,Electra Townie Original 7D - 2017,489.99,465.4905,0.05,3,1469.97,1396.4715
89,Trek Precaliber 16 Boys - 2017,209.99,195.2907,0.07,5,1049.95,976.4535
90,Trek Precaliber 16 Girls - 2017,209.99,195.2907,0.07,5,1049.95,976.4535
263,Strider Classic 12 Balance Bike - 2018,89.99,71.992,0.2,4,359.96,287.968
33,Surly Wednesday Frameset - 2017,469.99,446.4905,0.05,3,1409.97,1339.4715
119,Trek Kids' Neko - 2018,469.99,446.4905,0.05,3,1409.97,1339.4715
66,Sun Bicycles Revolutions 24 - 2017,250.99,233.42069999999998,0.07,4,1003.96,933.6827999999999
96,Electra Moto 3i (20-inch) - Boy's - 2017,349.99,332.4905,0.05,4,1399.96,1329.962
226,Electra Townie Original 21D EQ - 2017/2018,679.99,645.9905,0.05,2,1359.98,1291.981
226,Electra Townie Original 21D EQ - 2017/2018,679.99,611.991,0.1,1,679.99,611.991
304,Electra Townie Original 21D EQ - 2017/2018,679.99,645.9905,0.05,2,1359.98,1291.981
281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,319.99,297.59069999999997,0.07,3,959.97,892.7720999999999
293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,319.99,297.59069999999997,0.07,3,959.97,892.7720999999999
245,Electra Townie Original 3i EQ - 2017/2018,659.99,593.991,0.1,1,659.99,593.991
119,Trek Kids' Neko - 2018,469.99,437.09069999999997,0.07,2,939.98,874.1813999999999
127,Surly Pack Rat Frameset - 2018,469.99,437.09069999999997,0.07,2,939.98,874.1813999999999
230,Electra Cruiser Lux 1 Ladies' - 2018,429.99,408.4905,0.05,3,1289.97,1225.4715
129,Trek X-Caliber 7 - 2018,919.99,855.5907,0.07,1,919.99,855.5907
233,Electra Cruiser Lux Fat Tire 7D - 2018,639.99,607.9905,0.05,2,1279.98,1215.981
246,Electra Townie Original 3i EQ Ladies' - 2018,639.99,607.9905,0.05,2,1279.98,1215.981
295,"Electra Treasure 1 20"" - 2018",319.99,303.9905,0.05,4,1279.96,1215.962
276,Trek Precaliber 24 (7-Speed) - Boys - 2018,319.99,255.99200000000002,0.2,1,319.99,255.99200000000002
279,Trek Precaliber 24 7-speed Girl's - 2018,319.99,255.99200000000002,0.2,1,319.99,255.99200000000002
228,Electra Cruiser 7D Tall - 2016/2018,319.99,287.99100000000004,0.1,2,639.98,575.9820000000001
276,Trek Precaliber 24 (7-Speed) - Boys - 2018,319.99,287.99100000000004,0.1,2,639.98,575.9820000000001
268,Trek Kickster - 2018,159.99,127.99200000000002,0.2,2,319.98,255.98400000000004
217,Electra Straight 8 3i - 2018,909.99,846.2906999999999,0.07,1,909.99,846.2906999999999
255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,899.99,836.9907,0.07,1,899.99,836.9907
309,Electra Townie Commute 27D - 2018,899.99,836.9907,0.07,1,899.99,836.9907
89,Trek Precaliber 16 Boys - 2017,209.99,199.4905,0.05,6,1259.94,1196.943
229,Electra Cruiser Lux 1 - 2016/2018,429.99,399.8907,0.07,2,859.98,799.7814
230,Electra Cruiser Lux 1 Ladies' - 2018,429.99,399.8907,0.07,2,859.98,799.7814
247,Electra Townie Original 7D EQ - 2018,599.99,539.991,0.1,1,599.99,539.991
272,Trek Precaliber 20 6-speed Boy's - 2018,289.99,231.99200000000002,0.2,1,289.99,231.99200000000002
88,Trek Precaliber 12 Girls - 2017,189.99,170.991,0.1,3,569.97,512.9730000000001
220,Electra Cruiser 1 Ladies' - 2018,269.99,251.0907,0.07,3,809.97,753.2721
315,Electra Townie Original 21D Ladies' - 2018,559.99,531.9905,0.05,2,1119.98,1063.981
297,"Electra Under-The-Sea 1 16"" - 2018",279.99,265.9905,0.05,4,1119.96,1063.962
298,Electra Water Lily 1 (16-inch) - Girl's - 2018,279.99,265.9905,0.05,4,1119.96,1063.962
285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,279.99,223.99200000000002,0.2,1,279.99,223.99200000000002
286,"Electra Starship 1 16"" - 2018",279.99,251.991,0.1,2,559.98,503.982
213,Electra Cruiser 1 - 2016/2017/2018,269.99,242.991,0.1,2,539.98,485.982
263,Strider Classic 12 Balance Bike - 2018,89.99,80.991,0.1,6,539.9399999999999,485.946
223,Electra Cruiser Lux 3i - 2018,529.99,503.4905,0.05,2,1059.98,1006.981
231,Electra Cruiser Lux 3i Ladies' - 2018,529.99,503.4905,0.05,2,1059.98,1006.981
223,Electra Cruiser Lux 3i - 2018,529.99,476.99100000000004,0.1,1,529.99,476.99100000000004
236,Electra Morningstar 3i Ladies' - 2018,749.99,697.4907,0.07,1,749.99,697.4907
241,Electra Townie Commute 8D - 2018,749.99,697.4907,0.07,1,749.99,697.4907
254,Electra Townie Balloon 3i EQ - 2017/2018,749.99,697.4907,0.07,1,749.99,697.4907
123,Trek Farley Carbon Frameset - 2018,999.99,949.9905,0.05,1,999.99,949.9905
264,Strider Sport 16 - 2018,249.99,224.991,0.1,2,499.98,449.982
98,Electra Straight 8 3i (20-inch) - Boy's - 2017,489.99,440.99100000000004,0.1,1,489.99,440.99100000000004
227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,319.99,303.9905,0.05,3,959.97,911.9715
293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,319.99,303.9905,0.05,3,959.97,911.9715
126,Surly Big Fat Dummy Frameset - 2018,469.99,446.4905,0.05,2,939.98,892.981
245,Electra Townie Original 3i EQ - 2017/2018,659.99,613.7907,0.07,1,659.99,613.7907
130,Trek Stache Carbon Frameset - 2018,919.99,873.9905,0.05,1,919.99,873.9905
179,Trek Domane AL 3 - 2018,919.99,873.9905,0.05,1,919.99,873.9905
274,Trek Precaliber 20 Boy's - 2018,229.99,206.991,0.1,2,459.98,413.982
76,"Electra Girl's Hawaii 1 16"" - 2017",299.99,284.9905,0.05,3,899.97,854.9715
219,Electra Moto 3i - 2018,639.99,595.1907,0.07,1,639.99,595.1907
233,Electra Cruiser Lux Fat Tire 7D - 2018,639.99,595.1907,0.07,1,639.99,595.1907
246,Electra Townie Original 3i EQ Ladies' - 2018,639.99,595.1907,0.07,1,639.99,595.1907
295,"Electra Treasure 1 20"" - 2018",319.99,297.59069999999997,0.07,2,639.98,595.1813999999999
84,Sun Bicycles Lil Kitt'n - 2017,109.99,98.991,0.1,4,439.96,395.964
265,Strider Strider 20 Sport - 2018,289.99,275.4905,0.05,3,869.97,826.4715
282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99,265.9905,0.05,3,839.97,797.9715
271,Trek Precaliber 16 Girl's - 2018,209.99,199.4905,0.05,4,839.96,797.962
271,Trek Precaliber 16 Girl's - 2018,209.99,188.991,0.1,2,419.98,377.982
114,Trek Marlin 6 - 2018,579.99,539.3906999999999,0.07,1,579.99,539.3906999999999
300,Electra Townie Balloon 3i EQ Ladies' - 2018,799.99,759.9905,0.05,1,799.99,759.9905
266,Trek Superfly 20 - 2018,399.99,359.99100000000004,0.1,1,399.99,359.99100000000004
212,Electra Townie Original 21D - 2018,559.99,520.7907,0.07,1,559.99,520.7907
84,Sun Bicycles Lil Kitt'n - 2017,109.99,104.4905,0.05,7,769.93,731.4335
112,Trek 820 - 2018,379.99,360.9905,0.05,2,759.98,721.981
166,Trek Domane AL 2 Women's - 2018,749.99,712.4905,0.05,1,749.99,712.4905
167,Surly ECR Frameset - 2018,749.99,712.4905,0.05,1,749.99,712.4905
236,Electra Morningstar 3i Ladies' - 2018,749.99,712.4905,0.05,1,749.99,712.4905
294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,369.99,332.99100000000004,0.1,1,369.99,332.99100000000004
67,Sun Bicycles Revolutions 24 - Girl's - 2017,250.99,233.42069999999998,0.07,2,501.98,466.84139999999996
94,Haro Shredder Pro 20 - 2017,249.99,232.4907,0.07,2,499.98,464.9814
245,Electra Townie Original 3i EQ - 2017/2018,659.99,626.9905,0.05,1,659.99,626.9905
34,Trek Session DH 27.5 Carbon Frameset - 2017,469.99,437.09069999999997,0.07,1,469.99,437.09069999999997
126,Surly Big Fat Dummy Frameset - 2018,469.99,437.09069999999997,0.07,1,469.99,437.09069999999997
283,Electra Heartchya 1 (20-inch) - Girl's - 2018,319.99,303.9905,0.05,2,639.98,607.981
289,"Electra Superbolt 1 20"" - 2018",319.99,303.9905,0.05,2,639.98,607.981
221,Electra Cruiser 7D Ladies' - 2016/2018,319.99,287.99100000000004,0.1,1,319.99,287.99100000000004
268,Trek Kickster - 2018,159.99,151.9905,0.05,4,639.96,607.962
268,Trek Kickster - 2018,159.99,143.991,0.1,2,319.98,287.982
92,Haro Shredder 20 - 2017,209.99,199.4905,0.05,3,629.97,598.4715
86,Trek Girl's Kickster - 2017,149.99,139.4907,0.07,3,449.97,418.4721
84,Sun Bicycles Lil Kitt'n - 2017,109.99,102.29069999999999,0.07,4,439.96,409.16279999999995
248,Electra Townie Original 7D EQ Ladies' - 2017/2018,599.99,569.9905,0.05,1,599.99,569.9905
86,Trek Girl's Kickster - 2017,149.99,134.991,0.1,2,299.98,269.982
272,Trek Precaliber 20 6-speed Boy's - 2018,289.99,260.99100000000004,0.1,1,289.99,260.99100000000004
244,Electra Townie Original 21D Ladies' - 2018,559.99,531.9905,0.05,1,559.99,531.9905
297,"Electra Under-The-Sea 1 16"" - 2018",279.99,251.991,0.1,1,279.99,251.991
298,Electra Water Lily 1 (16-inch) - Girl's - 2018,279.99,251.991,0.1,1,279.99,251.991
269,Trek Precaliber 12 Boy's - 2018,199.99,185.9907,0.07,2,399.98,371.9814
288,Electra Straight 8 1 (20-inch) - Boy's - 2018,389.99,362.6907,0.07,1,389.99,362.6907
213,Electra Cruiser 1 - 2016/2017/2018,269.99,256.4905,0.05,2,539.98,512.981
222,Electra Cruiser 1 Tall - 2016/2018,269.99,242.991,0.1,1,269.99,242.991
112,Trek 820 - 2018,379.99,353.3907,0.07,1,379.99,353.3907
277,Trek Precaliber 24 21-speed Boy's - 2018,369.99,344.09069999999997,0.07,1,369.99,344.09069999999997
264,Strider Sport 16 - 2018,249.99,237.4905,0.05,2,499.98,474.981
262,Trek MT 201 - 2018,249.99,224.991,0.1,1,249.99,224.991
113,Trek Marlin 5 - 2018,489.99,465.4905,0.05,1,489.99,465.4905
280,Trek Superfly 24 - 2017/2018,489.99,465.4905,0.05,1,489.99,465.4905
275,Trek Precaliber 20 Girl's - 2018,229.99,218.4905,0.05,2,459.98,436.981
275,Trek Precaliber 20 Girl's - 2018,229.99,206.991,0.1,1,229.99,206.991
227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,319.99,297.59069999999997,0.07,1,319.99,297.59069999999997
